Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:43:06:055;346.149;8.14921e-261;8.14921e-261;;;-16.653;8.14921e-261;8.14921e-261;;;-5763.98;8.14921e-261;8.14921e-261
05/07/2023 17:43:06:059;346.149;1.50408e-307;1.50408e-307;;;-16.653;1.50408e-307;1.50408e-307;;;-5763.98;1.50408e-307;1.50408e-307
05/07/2023 17:43:06:872;346.152;1.50403e-307;1.50403e-307;;;-16.654;1.50403e-307;1.50403e-307;;;-5764.42;1.50403e-307;1.50403e-307
05/07/2023 17:43:06:875;346.152;8.34431e-308;8.34431e-308;;;-16.654;8.34431e-308;8.34431e-308;;;-5764.42;8.34431e-308;8.34431e-308
05/07/2023 17:43:08:280;346.163;8.34487e-308;8.34487e-308;;;-5.93496;8.34487e-308;8.34487e-308;;;-2039.95;8.34487e-308;8.34487e-308
05/07/2023 17:43:08:289;346.163;8.34431e-308;8.34431e-308;;;-5.93496;8.34431e-308;8.34431e-308;;;-2039.95;8.34431e-308;8.34431e-308
05/07/2023 17:43:09:101;346.164;8.34551e-308;8.34551e-308;;;-5.88059;8.34551e-308;8.34551e-308;;;-2035.46;8.34551e-308;8.34551e-308
05/07/2023 17:43:09:102;346.164;8.01067e-307;8.01067e-307;;;-5.88059;8.01067e-307;8.01067e-307;;;-2035.46;8.01067e-307;8.01067e-307
05/07/2023 17:43:10:296;346.167;1.78021e-306;1.78021e-306;;;-5.88253;1.78021e-306;1.78021e-306;;;-2035.99;1.78021e-306;1.78021e-306
05/07/2023 17:43:10:299;346.167;4.52075e-302;4.52075e-302;;;-5.88253;4.52075e-302;4.52075e-302;;;-2035.99;4.52075e-302;4.52075e-302
05/07/2023 17:43:10:930;346.167;4.52076e-302;4.52076e-302;;;-5.87838;4.52076e-302;4.52076e-302;;;-2034.49;4.52076e-302;4.52076e-302
05/07/2023 17:43:10:936;346.167;4.52075e-302;4.52075e-302;;;-5.87838;4.52075e-302;4.52075e-302;;;-2034.49;4.52075e-302;4.52075e-302
05/07/2023 17:43:12:151;346.168;1.29071e-306;1.29071e-306;;;-5.87846;1.29071e-306;1.29071e-306;;;-2034.73;1.29071e-306;1.29071e-306
05/07/2023 17:43:12:154;346.168;6.19806e-303;6.19806e-303;;;-5.87846;6.19806e-303;6.19806e-303;;;-2034.73;6.19806e-303;6.19806e-303
05/07/2023 17:43:13:299;346.169;2.38967e-297;2.38967e-297;;;-5.87835;2.38967e-297;2.38967e-297;;;-2034.63;2.38967e-297;2.38967e-297
05/07/2023 17:43:13:302;346.169;4.3613e-289;4.3613e-289;;;-5.87835;4.3613e-289;4.3613e-289;;;-2034.63;4.3613e-289;4.3613e-289
05/07/2023 17:43:13:980;346.171;8.34844e-308;8.34844e-308;;;-5.8791;8.34844e-308;8.34844e-308;;;-2034.9;8.34844e-308;8.34844e-308
