V1;V2;V3;Vavg;I1;I2;I3;Iavg;PF1;PF2;PF3;PF_avg;PF_total;P1;P1_cal;P2;P2_cal;P3;P3_cal;P_total_sum_meas;P_total_sum_cal;P_total;P_cal;error;avg error;;
230,656311;228,055954;228,8670197;229,1931;2,656702518;2,650057793;2,596426487;2,634555101;0,991939366;0,98867023;0,990088522;0,990232706;0,990241408;607,8457642;607,8457651;597,5141602;597,5141816;588,3466187;588,3466312;1793,706543;1793,706578;1794,467163;1793,7882;0,000378365;;;
230,7146454;228,0967865;228,9037628;229,2384033;2,65975666;2,648606539;2,596023321;2,634395599;0,992086709;0,988696456;0,990120173;0,990301112;0,990311503;608,6550903;608,7888645;597,2833862;597,3097325;588,3712158;588,3685228;1794,309692;1794,46712;1794,309692;1794,161139;8,27916E-05;;;
230,7494507;228,1203918;228,9221191;229,2639923;2,658941984;2,648619413;2,595753431;2,633963823;0,992091596;0,988843322;0,990317166;0,990417361;0,99042666;608,5463257;608,6972058;597,265686;597,4631877;588,4746704;588,4715905;1794,286682;1794,631984;1794,286621;1794,275938;5,95393E-06;;;
230,7401733;228,1278229;228,9646301;229,2775421;2,658442259;2,648089409;2,596224785;2,634438276;0,991999865;0,988597035;0,990296364;0,990297755;0,990306437;608,5064087;608,5020691;597,2897949;597,214308;588,6552124;588,6753827;1794,451416;1794,39176;1794,451416;1794,487353;2,00265E-05;;;
230,7512512;228,1313019;228,9667053;229,2830811;2,657869339;2,648174763;2,596345425;2,63425231;0,992006958;0,988722026;0,990262389;0,990330458;0,990287304;608,3664551;608,4044892;597,3180542;597,3181765;588,6317139;588,6878754;1794,316223;1794,410541;1794,460449;1794,369359;5,07621E-05;;;
230,7747345;228,1497498;228,9770508;229,3005219;2,658803701;2,647804737;2,595214605;2,634129763;0,992043376;0,988849401;0,990160942;0,99035124;0,990361154;608,5125732;608,7026554;597,3151855;597,3599563;588,4730225;588,3977796;1794,300781;1794,460391;1794,300781;1794,556187;0,000142343;;;
230,7846222;228,1740417;228,9907684;229,3164825;2,662549257;2,654656887;2,603759289;2,633940935;0,992009282;0,988634944;0,989921689;0,990188638;0,990199327;608,5377808;609,5653246;597,4609375;598,8397065;588,6246338;590,2277801;1794,623352;1798,632811;1794,623413;1794,259214;0,000202939;;;
230,7605743;228,1568146;229,0171051;229,3115082;2,661412001;2,651921272;2,600257158;2,64032197;0,990409493;0,986364961;0,987226188;0,988000214;0,988015831;608,7538452;608,2589622;597,4123535;596,8039761;588,6144409;587,896519;1794,78064;1792,959457;1794,780762;1794,600969;0,000100175;;;
230,8414764;228,2134247;229,0523376;229,3690796;1,975982428;1,981704235;1,944821596;2,637863398;0,991215229;0,987370491;0,988431752;0,989005824;0,937410951;428,702179;452,131627;423,0245667;446,5397957;417,3929443;440,3126724;1269,11969;1338,984095;886,8311768;1701,525456;0,918657689;;;
230,9025116;228,2186737;229,0686035;229,3966064;1,351867795;1,368346691;1,312967181;1,967502713;0,965141654;0,953527749;0,956886411;0,958518604;0,958538055;300,5370178;301,268648;296,7195435;297,769807;287,0211487;287,7927346;884,27771;886,8311896;884,27771;1297,875228;0,467723559;;;
230,8364716;228,1363678;228,95401;229,30896;1,346070886;1,362655163;1,306848526;1,344393849;0,966274202;0,954375148;0,958627701;0,959759017;0,959774017;300,278717;300,2428977;296,9701538;296,6877469;286,870697;286,8292789;884,1195679;883,7599235;884,1196289;887,6418806;0,003983909;;;
230,8437805;228,1582489;228,9694519;229,3501434;1,345072508;1,362969398;1,307265878;1,338524818;0,9663589;0,955192029;0,958701432;0,96008412;0,960100591;299,9833374;300,0560067;296,9336853;297,0386552;287,0083313;286,9623009;883,925354;884,0569627;883,925293;884,2263159;0,000340552;;;
230,8536224;228,2089539;229,0320129;229,3648682;1,345486045;1,362673759;1,30762887;1,338436007;0,966087937;0,954720974;0,958695352;0,959834754;0,95982486;300,2521667;300,0768905;296,8230591;296,8937373;286,9941406;287,1185899;884,0693665;884,0892176;884,0693359;883,9704727;0,000111827;;;
230,8863831;228,2301331;229,0409851;229,3858185;1,34598279;1,362236738;1,306153178;1,338596344;0,966424882;0,955111682;0,958029032;0,959855199;0,959877491;300,5075684;300,334989;296,4532471;296,9475382;287,0088196;286,6064662;883,969635;883,8889935;883,9696045;884,2056008;0,000266973;;;
230,9130249;228,235321;229,0580597;229,4021454;1,345698357;1,360024452;1,3072474;1,338124275;0,967072964;0,955051184;0,958499491;0,96020788;0,960230708;300,1598206;300,5075546;296,9290466;296,4532524;286,6908264;287,0088252;883,7796936;883,9696323;883,7796631;884,2819695;0,000568362;;;
230,8998871;228,2592316;229,076004;229,4178925;1,34456718;1,362633586;1,306048989;1,337732911;0,966308892;0,955410063;0,958008587;0,959909181;0,95993185;299,9613647;300,0006547;297,2442932;297,1647224;286,6765747;286,6213044;883,8822327;883,7866816;883,8822632;883,8088663;8,30392E-05;;;
230,8938141;228,2808228;229,0919647;229,4221954;1,343825459;1,36178875;1,307448626;1,337749958;0,966216207;0,955645561;0,958102226;0,959987998;0,959811568;299,7770386;299,7985171;296,961731;297,0817804;286,9379272;286,9765029;883,6766968;883,8568004;883,6766968;883,7259586;5,57464E-05;;;
230,8573151;228,2381287;229,0454254;229,3802948;1,345658541;1,362481117;1,308839202;1,337687492;0,965988874;0,9541834;0,958042741;0,959405005;0,95941931;300,3304749;300,0893875;296,8596191;296,7225459;286,6575012;287,2055323;883,8475952;884,0174657;883,8475342;883,1622207;0,000775375;;;
230,8732452;228,2465515;229,0810242;229,4002686;1,345249891;1,361782789;1,306161046;1,338992953;0,966991842;0,955078423;0,958026409;0,960032225;0,960055709;300,0509033;300,3304614;297,1308289;296,859601;286,7467346;286,6575104;883,9284668;883,8475728;883,9284668;884,6875236;0,000858731;;;
230,8799133;228,2579498;229,0993805;229,425705;1,34451139;1,362810969;1,306720018;1,337450385;0,966886163;0,955622137;0,958320796;0,960276365;0,960296929;299,9539795;300,1414535;297,140625;297,2677077;286,7750854;286,8912958;883,8696899;884,300457;883,8696899;883,9883665;0,000134269;;;
230,8465271;228,2424469;229,1040192;229,3976593;1,333180785;1,350590229;1,299016237;1,338014126;0,966248393;0,9551844;0,95782882;0,959753871;0,959773719;296,911499;297,3727545;294,0177917;294,4470713;284,8753662;285,0592827;875,804657;876,8791085;875,8046875;883,7710867;0,009096091;;;
230,9679565;228,3106995;229,1673126;229,4819946;0,40990448;0,459197909;0,427040309;1,32759583;0,41219309;0,403885573;0,352233052;0,389437238;0,389532149;39,02429581;39,02429838;42,34328079;42,34328098;34,47082138;34,47082269;115,838398;115,838402;66,87376404;356,0238211;4,323819082;;;
231,0534668;228,3896942;229,2568207;229,5666656;0,342496693;0,400191903;0,361287087;0,432047576;0,293640465;0,293249369;0,203236833;0,263375555;0,263945222;23,32493591;23,23725235;26,48284721;26,80290619;17,02393341;16,83360469;66,83171654;66,87376323;66,83171844;78,53720803;0,175148715;;;
231,0523987;228,422226;229,335022;229,6032104;0,337029517;0,393325686;0,353376806;0,352571636;0,308027208;0,299124032;0,216805086;0,274652109;0,275276721;23,26349258;23,98653402;26,66730499;26,87459791;16,80077171;17,57024783;66,73156929;68,43137976;66,73156738;66,85225609;0,00180857;;;
230,9233704;228,3330841;229,2490082;229,5018311;0,348317742;0,40909341;0,365327746;0,361243993;0,298800826;0,296857357;0,207337797;0,267665327;0,268300891;23,79178047;24,0339569;26,21924591;27,72931509;16,92795753;17,36475265;66,93898392;69,12802464;66,9389801;66,73138805;0,003101213;;;
230,9189301;228,3344269;229,247757;229,5003662;0,342488229;0,401715279;0,365811795;0,374246269;0,301191479;0,28713432;0,199579656;0,262635152;0,262668818;23,82033539;23,82033515;26,33751869;26,33751833;16,73705673;16,73705601;66,89491081;66,89490949;66,88580322;67,68160324;0,011897891;;;
230,9232178;228,3708038;229,2589569;229,5176544;0,341450691;0,400464475;0,363484144;0,370005101;0,301142573;0,287543297;0,202130586;0,263605485;0,263708591;23,87460327;23,74475834;26,21040726;26,29709799;16,6846714;16,84394513;66,76968193;66,88580146;66,76968384;67,18453909;0,006213228;;;
230,9263306;228,3450165;229,2636719;229,511673;0,359589696;0,404410511;0,365463227;0,369895548;0,297493696;0,287748188;0,200340137;0,261860674;0,262230426;23,91917419;24,70349842;26,10879517;26,57214233;16,77015686;16,78598747;66,79812622;68,06162822;66,79812622;66,78642823;0,000175125;;;
230,8303223;228,3162537;229,1957092;229,4474335;0,359865457;0,40328002;0,364632249;0,376487821;0,288053364;0,282747418;0,200167552;0,256989444;0,257751048;23,91038704;23,9279763;26,17794991;26,03407686;16,85388184;16,72843203;66,94221878;66,69048518;66,94221497;66,79682657;0,002171849;;;
230,8070984;228,3625641;229,1943817;229,4546967;0,356876135;0,403652936;0,364037871;0,375925899;0,287841618;0,284309953;0,20166865;0,257940074;0,259085953;23,77110672;23,70938316;26,39726067;26,20746961;16,67171288;16,8263115;66,84008026;66,74316427;66,76683044;67,04467972;0,004161487;;;
230,7254486;228,345993;229,1616669;229,411026;0,356280655;0,403379172;0,362407386;0,374855638;0,291784793;0,284612507;0,199465409;0,258620903;0,259426773;24,02563477;23,9855894;26,16900063;26,215663;16,68234062;16,56557842;66,87697601;66,76683082;66,87697601;66,92900698;0,00077801;;;
230,6726532;228,3614807;229,1766663;229,4036102;0,35932675;0,405772388;0,3635436;0,374022394;0,291456938;0,284389168;0,201602101;0,259149402;0,260019362;23,98143959;24,15794888;26,22415924;26,35229186;16,73410797;16,79662226;66,9397068;67,30686301;66,9397049;66,93061221;0,000135834;;;
230,5778046;228,3211212;229,145401;229,3422241;0,362570852;0,405308515;0,363666952;0,376214266;0,289446414;0,283056408;0,200879171;0,257793998;0,258650661;24,04535675;24,19794914;25,97927094;26,19418;16,84240913;16,73978555;66,86703682;67,13191468;66,86703491;66,95054646;0,00124892;;;
230,5098572;228,3460541;229,1311493;229,3290253;0,361825138;0,406292528;0,365076959;0,377182096;0,287662834;0,280705243;0,202117473;0,256828517;0,257119119;24,27035904;23,99230607;25,9023819;26,04251191;16,63453674;16,90722832;66,80727768;66,9420463;67,0721283;66,72148771;0,005227814;;;
230,4416962;228,2913818;229,0735931;229,2689056;0,363501072;0,411584139;0,372680575;0,377731562;0,289676994;0,276600063;0,196991935;0,254422997;0,254931897;24,12230492;24,26502619;26,08337784;25,98964943;16,76019287;16,81745334;66,96587563;67,07212896;66,96587372;66,23291424;0,010945269;;;
230,3722839;228,2692413;229,046402;229,2293091;0,379247338;0,42451784;0,394912899;0,382588595;0,26334396;0,256051153;0,175828725;0,231741279;0,23188515;23,97315407;23,00785494;26,11992073;24,81247446;16,82239342;15,90430222;66,91546822;63,72463162;66,91546631;61,00934426;0,088262436;;;
230,3440857;228,2924652;229,054306;229,2592926;0,371421605;0,417622715;0,377239197;0,399559349;0,274426192;0,269515872;0,185972199;0,243304754;0,243569806;24,20145416;23,47846977;25,80113029;25,69567536;16,9623909;16,06953459;66,96497536;65,24367972;66,96498108;66,93495103;0,000448444;;;
230,3073578;228,3902893;229,0948486;229,2641602;0,365939885;0,411744088;0,374816597;0,388761163;0,2828933;0,270545304;0,196274459;0,249904354;0,253105134;24,26228523;23,84186489;25,88799858;25,44163434;16,71643639;16,85380351;66,8667202;66,13730274;66,86672211;67,67702353;0,012118157;;;
230,2805328;228,3722687;229,0873871;229,2467194;0,361195803;0,407074988;0,367261529;0,384166867;0,295215368;0,276537895;0,198621601;0,256791621;0,257319987;24,55643654;24,55494031;25,59192848;25,70824546;16,73023987;16,71102522;66,87860489;66,97421099;66,87860107;67,985737;0,016554412;;;
230,2995453;228,4202271;229,1266174;229,2821503;0,339106381;0,38483879;0,342657149;0,378510803;0,314438909;0,291131794;0,21309185;0,272887518;0,273517698;24,45253944;24,55643532;25,76721573;25,59192983;16,66881752;16,73024038;66,88857269;66,87860553;66,88857269;71,21233276;0,064641237;;;
230,266449;228,3876495;229,1125488;229,2694702;0,360986024;0,405214667;0,367017806;0,365718454;0,302591413;0,286859363;0,20615378;0,265201519;0,265967101;24,33649635;25,15229694;25,85229683;26,54769393;16,7361908;17,33513842;66,92498398;69,03512929;66,92498779;66,90248924;0,000336176;;;
230,2664337;228,4178772;229,1096039;229,2646484;0,364547342;0,406973511;0,36635381;0,377739519;0,292777956;0,279313385;0,19901669;0,25703601;0,257628053;24,2668457;24,57666472;25,84785271;25,96497942;16,69932175;16,70450097;66,81402016;67,24614511;66,81402588;66,93355982;0,001789055;;;
230,2763214;228,4324036;229,0957794;229,2681732;0,362690657;0,405618101;0,363129497;0,379291534;0,291706145;0,277322769;0,201831847;0,256953587;0,257740825;24,36302757;24,36302604;25,69570732;25,69570664;16,79068184;16,79068103;66,84941673;66,84941371;66,98931122;67,2390223;0,003727626;;;
230,2707214;228,4300537;229,1045532;229,2684326;0,359735698;0,406620771;0,365166277;0,377146095;0,293454647;0,277623713;0,201928765;0,257669042;0,25826481;24,1944809;24,3087848;25,83539391;25,78691326;16,90749168;16,8936142;66,93736649;66,98931226;66,9373703;66,99468771;0,000856284;;;
230,2749786;228,4455872;229,1065216;229,2756958;0,362706423;0,408115804;0,366952926;0,376857072;0,292069942;0,278699309;0,202156797;0,257642016;0,258272558;24,17870903;24,39432811;25,67647552;25,98376488;16,97298431;16,99558644;66,82816887;67,37367943;66,82817078;66,94747615;0,001785256;;;
230,257431;228,4364471;229,08078;229,2582245;0,362472534;0,408953607;0,367082983;0,379258394;0,289502621;0,275415301;0,201896742;0,255604888;0,256229252;24,28470039;24,16246615;25,72314262;25,7292724;16,90777779;16,9778314;66,9156208;66,86956995;66,9156189;66,83594446;0,00119067;;;
230,2433014;228,419281;229,0598755;229,2408295;0,359935969;0,406531304;0,366672307;0,379503042;0,290967166;0,275349706;0,201063678;0,255793517;0,257489949;24,39570618;24,11327712;25,54335403;25,56886035;16,93683243;16,8873208;66,87589264;66,56945827;66,96199799;67,20301672;0,003599336;;;
230,241684;228,4275513;229,0650177;229,244751;0,363229185;0,40748933;0,363605887;0,377713203;0,288302183;0,277362347;0,204512969;0,256725833;0,257544488;24,19833565;24,11085553;25,73557854;25,81738363;16,93704605;17,03376018;66,87096024;66,96199933;66,87095642;66,90138066;0,000454969;;;
230,2482758;228,432785;229,0808258;229,2539673;0,358219266;0,406007499;0,362513095;0,378108144;0,29108566;0,279114842;0,201697648;0,257299383;0,257882297;24,13178444;24,0085614;25,87257385;25,8866243;16,99143982;16,74994064;66,99579811;66,64512635;66,9957962;67,06187257;0,000986276;;;
230,1946564;228,3903809;229,0137482;229,2257538;0,365404814;0,41230014;0,37123394;0,375579953;0,292647809;0,279015124;0,204665631;0,258776188;0,259463578;24,20717812;24,61584677;25,6966362;26,27356682;16,94334984;17,40019632;66,84716415;68,28960991;66,84716797;67,01368057;0,002490945;;;
230,1810455;228,4001465;229,0234375;229,2015381;0,70339644;0,756027043;0,684269667;0,382979631;0,28776136;0,272845984;0,199274123;0,253293822;0,459949613;77,77423096;46,59101824;81,19537354;47,11414058;67,00318909;31,22900327;225,9727936;124,9341621;225,9727936;121,1224695;0,463995344;;;
229,9302216;228,2269287;228,8057098;228,9876251;2,52496314;2,51410532;2,451952219;0,714564383;0,98781389;0,985170186;0,98587352;0,986285865;0,986294925;608,1886597;573,4905013;596,5414429;565,2773878;586,8469238;553,0954209;1791,577026;1691,86331;1791,577026;484,151667;0,729762293;;;
229,9888611;228,1706085;228,7217255;228,9604034;2,667516708;2,646259785;2,598459482;2,497006655;0,991661906;0,988737762;0,989972591;0,990124087;0,990133405;608,0650024;608,3837164;597,0907593;596,9985806;588,4763794;588,3646054;1793,632141;1793,746902;1793,63208;1698,224292;0,053192507;;;
229,9677277;228,2168732;228,7970581;229,0114288;2,668585777;2,647973061;2,597595453;2,637412071;0,991233528;0,988689959;0,989834607;0,989919364;0,989926696;608,4707031;608,3087231;597,4081421;597,4773372;588,2606201;588,2806789;1794,139465;1794,066739;1794,139526;1793,739769;0,000222813;;;
230,0396576;228,2815704;228,868988;229,0634003;2,667340755;2,646895409;2,597012043;2,638051271;0,991359651;0,98854208;0,989744663;0,989882131;0,990098357;608,4608154;608,2924865;597,3921509;597,3141364;588,4100952;588,2799971;1794,263062;1793,88662;1794,263184;1794,892859;0,000350938;;;
230,1078491;228,3429718;228,9284973;229,1264191;2,663981676;2,64309001;2,594239473;2,637082815;0,992693067;0,990045369;0,991233408;0,991323948;0,991331577;608,7332153;608,5239208;597,4364014;597,5230987;588,81604;588,6889064;1794,985657;1794,735926;1794,985718;1796,962985;0,00110155;;;
230,1032104;228,3081665;228,9245605;229,1119843;2,664751291;2,64187932;2,595048904;2,633770227;0,992767692;0,990506351;0,991155267;0,991476436;0,991485238;608,5544434;608,7332084;597,4681396;597,4364095;589,050354;588,8160356;1795,072937;1794,985653;1795,072998;1794,870823;0,000112628;;;
230,055481;228,2644348;228,8817749;229,0418243;2,669204712;2,647190809;2,598698139;2,636614799;0,99190551;0,989376128;0,990813494;0,990698377;0,990704238;608,8070068;609,0946296;597,5112915;597,839938;588,9559326;589,3305578;1795,274231;1796,265125;1795,274292;1794,844198;0,00023957;;;
229,9778748;228,2370605;228,8213043;229,012085;2,669139862;2,647362471;2,599039555;2,638364553;0,991573989;0,988883376;0,990325034;0,9902608;0,990267515;608,84198;608,6708643;597,510437;597,5092728;588,8722534;588,9617673;1795,22467;1795,141904;1795,224609;1795,010493;0,00011927;;;
229,9590302;228,2232971;228,7800446;228,987442;2,668379068;2,648090839;2,599628448;2,638514042;0,991585732;0,988878548;0,990282178;0,990248819;0,990255415;608,4547119;608,4547172;597,6347046;597,634706;588,963501;588,9635045;1795,052917;1795,052928;1795,186279;1794,897102;0,000161085;;;
229,9564362;228,169693;228,8011017;228,9757538;2,668151379;2,64956665;2,598908424;2,638699532;0,991663218;0,988973796;0,990287662;0,990308225;0,990315139;608,3273315;608,4434777;597,9769287;597,8849089;588,8362427;588,8578327;1795,140503;1795,186219;1795,140381;1795,039916;5,59648E-05;;;
229,9440613;228,160141;228,7415314;228,9485626;2,66967392;2,650180817;2,599544525;2,639222383;0,991578341;0,988813281;0,990421593;0,990271072;0,990276456;608,6154785;608,7058116;597,8961792;597,9014043;588,8173828;588,9282469;1795,329041;1795,535463;1795,329102;1795,112271;0,000120775;;;
229,9363098;228,1724243;228,7274933;228,9454193;2,669252634;2,650567532;2,599293947;2,639799833;0,991587043;0,98892051;0,990397096;0,990301549;0,99030751;608,6608887;608,59458;597,8735352;598,0856943;588,7261353;588,8207743;1795,260559;1795,501049;1795,260498;1795,536686;0,000153843;;;
229,9454193;228,1711578;228,7505798;228,9557343;2,669690132;2,650092125;2,599038601;2,639704704;0,991695046;0,988569677;0,990237951;0,990167558;0,990199268;608,7791748;608,7847469;597,8379517;597,7629626;588,7023315;588,7277407;1795,319458;1795,27545;1795,673462;1795,356618;0,000176448;;;
229,9436188;228,1412048;228,7326202;228,9391479;2,671365023;2,650241852;2,599666834;2,639606953;0,991514862;0,98871541;0,990224481;0,990151584;0,990158379;608,6055908;609,0512309;597,9368286;597,8063748;588,9358521;588,8158032;1795,478271;1795,673409;1795,478271;1795,085949;0,000218506;;;
229,9728546;228,1829834;228,7441559;228,9666595;2,670506001;2,651034832;2,600250721;2,64042449;0,991671741;0,989057839;0,990089595;0,990273058;0,990281105;608,8936157;609,0291388;597,8875122;598,3018936;588,8969116;588,8975253;1795,67804;1796,228558;1795,677979;1796,080293;0,000224046;;;
229,929306;228,1477814;228,7002258;228,9208221;2,670874357;2,649688482;2,599591494;2,640597105;0,991638839;0,988525331;0,99027878;0,99014765;0,990154445;608,9772339;608,9775959;597,7999268;597,5838754;588,7887573;588,7476326;1795,565918;1795,309104;1795,565918;1795,608431;2,36769E-05;;;
229,8919983;228,1119385;228,6404266;228,8814545;2,669136763;2,648845196;2,599457026;2,640051603;0,991619587;0,98887378;0,990440071;0,990311146;0,990951002;608,7807617;608,4708521;598,0357056;597,5103805;588,9725342;588,6591057;1795,789001;1794,640338;1795,78894;1796,37274;0,000325094;;;
229,8502045;228,0822601;228,622345;228,8516083;2,672487974;2,65177393;2,601048231;2,63914609;0,991378486;0,988587916;0,990057647;0,990008016;0,990014911;609,1357422;608,9759535;597,8284302;597,9203049;588,7837524;588,7454489;1795,747925;1795,641707;1795,747803;1793,826313;0,001070022;;;
229,8701324;228,1194153;228,6409607;228,8768311;2,673178196;2,651729822;2,601979017;2,641770124;0,991296649;0,988291442;0,989687264;0,989758452;0,989766836;609,2475586;609,1357575;597,8338623;597,8284206;588,7734985;588,7837398;1795,854919;1795,747918;1795,85498;1795,357784;0,000276858;;;
229,8820648;228,1317749;228,6511536;228,8851318;2,672992468;2,650729656;2,602048159;2,642072439;0,991320431;0,988382876;0,989851475;0,989851594;0,989859521;609,1873169;609,1396669;597,6740723;597,6906044;588,758728;588,9233332;1795,620117;1795,753604;1795,620117;1795,796507;9,82336E-05;;;
229,8916931;228,1144714;228,6279297;228,8780365;2,674451113;2,656006098;2,60889411;2,641923189;0,991359115;0,98832345;0,989687443;0,989790003;0,989799023;608,8082275;609,5213835;597,8513184;598,7989158;589,0065308;590,3149687;1795,666077;1798,635268;1795,666016;1795,529651;7,59411E-05;;;
229,8863678;228,116806;228,6384277;228,8805389;2,671519756;2,653703451;2,60330534;2,646450281;0,99114269;0,987819254;0,988812864;0,989258269;0,989269853;608,7062988;608,7062921;597,9807129;597,980688;588,5568848;588,5568814;1795,243896;1795,243862;1795,869995;1797,664474;0,000999225;;;
229,9062042;228,1550751;228,6400604;228,9004517;2,672379732;2,651025295;2,601290941;2,64284277;0,991629004;0,988423347;0,989935994;0,989996115;0,990005136;608,9130249;609,2535686;597,9904175;597,8427963;588,927002;588,7736567;1795,830444;1795,870022;1795,830444;1796,704594;0,000486766;;;
229,8911743;228,1291809;228,6071777;228,8758545;2,672966957;2,651142836;2,600897312;2,641527891;0,991515219;0,988719225;0,990055203;0,990096549;0,99010402;609,4547119;609,2776869;597,9281006;597,9803965;588,7746582;588,6707792;1796,157471;1795,928863;1796,157471;1795,797066;0,000200653;;;
229,9093018;228,1263275;228,6191864;228,8849487;2,67116785;2,651023865;2,60096097;2,641669035;0,991731763;0,988573015;0,990217626;0,990174135;0,990182161;608,9923096;609,0485932;597,9376221;597,8576595;588,7614136;588,8126919;1795,691345;1795,718945;1795,691406;1796,106122;0,00023095;;;
229,8771973;228,1146698;228,5851288;228,8590088;2,671352386;2,65270853;2,602432489;2,641051054;0,991640091;0,988705277;0,990131378;0,990158916;0,990157962;609,0575562;608,9493215;598,2659302;598,2870484;588,9043579;589,006746;1796,227844;1796,243116;1795,979126;1795,438559;0,000300987;;;
229,9291992;228,1389465;228,6195374;228,8958893;2,671047449;2,652503967;2,601330757;2,642164469;0,991530716;0,988588333;0,990045488;0,990054846;0,990062177;609,0968628;608,9503753;598,0927124;598,2338108;588,7192383;588,7949362;1795,908813;1795,979122;1795,908813;1796,31115;0,00022403;;;
229,9493866;228,1528473;228,6447449;228,9156494;2,673090458;2,650729418;2,600663185;2,641627312;0,991594791;0,988207817;0,990110695;0,989971101;0,989978433;609,5116577;609,5090352;597,914856;597,6398883;588,5864868;588,7475133;1796,013;1795,896437;1796,012939;1795,949074;3,55597E-05;;;
229,9381256;228,1355896;228,6266327;228,9574432;2,669961691;2,650517702;2,599581718;2,641494513;0,991647661;0,988737285;0,989918292;0,990101079;0,990110576;609,1132813;608,7982685;598,1802368;597,8671094;588,7514038;588,3417165;1796,044922;1795,007094;1796,044922;1796,426421;0,000212411;;;
230,0114899;228,1947327;228,7236786;228,9766388;2,670130491;2,649600029;2,600271463;2,64002037;0,991982102;0,989049375;0,990247607;0,990426362;0,990480959;609,2157593;609,2364149;598,046875;598,0037512;589,0032959;588,9434807;1796,26593;1796,183647;1796,272461;1796,246107;1,46716E-05;;;
230,0166016;228,1997833;228,7294769;228,9819489;2,671211004;2,649031162;2,600344658;2,640000582;0,991850257;0,988828778;0,990460992;0,990380009;0,990387619;609,1308594;609,4154887;598,0112305;597,7552406;588,9547729;589,1019054;1796,096863;1796,272635;1796,096924;1796,105021;4,50816E-06;;;
230,0175781;228,1788025;228,7201996;228,9721832;2,671411276;2,650569916;2,600121737;2,640195608;0,991775095;0,988888443;0,990212202;0,990291913;0,990300119;609,3901978;609,417582;597,9145508;598,0835563;588,8019409;588,8795555;1796,106689;1796,380694;1796,106689;1796,002411;5,80581E-05;;;
230,0297241;228,1910095;228,7251587;228,9116821;2,67468667;2,652776003;2,600693941;2,640701056;0,991678119;0,988556087;0,99006021;0,990098139;0,990106761;609,6051636;610,1373375;598,0293579;598,41218;588,6704712;588,9315087;1796,304993;1797,481026;1796,304932;1795,52095;0,000436441;;;
229,9664917;228,1391907;228,631424;228,9123688;2,672889709;2,655326366;2,602872133;2,64271903;0,99117142;0,988170624;0,989927351;0,989756465;0,989394009;608,9522095;609,2483609;598,4857788;598,6179613;588,8636475;589,1041455;1796,301636;1796,970468;1796,301636;1795,604903;0,000387871;;;
230,0129089;228,1555786;228,6486664;228,9390411;2,671393871;2,655725956;2,601570845;2,64369607;0,991064191;0,987994611;0,989425063;0,989494622;0,98950243;608,9702148;608,964422;598,6281128;598,6444027;588,7783813;588,5552484;1796,376709;1796,164073;1796,376709;1796,674917;0,000166005;;;
230,0089264;228,1568298;228,6447296;228,9368286;2,670650005;2,654305935;2,601318359;2,642896891;0,991366863;0,98849088;0,989913344;0,989923696;0,98993063;609,1694336;608,9702347;598,4471436;598,6281269;588,6002197;588,7784148;1796,216797;1796,376776;1796,216797;1796,891686;0,000375728;;;
230,0314789;228,1726685;228,6701813;228,9630127;2,670515776;2,6527493;2,600911379;2,641326904;0,991522789;0,988471985;0,990093052;0,990029275;0,990036249;609,041748;609,0951197;598,2886353;598,3071532;588,7668457;588,8587107;1796,097229;1796,260984;1796,097168;1796,221278;6,91001E-05;;;
230,0243683;228,1544647;228,6947632;228,9578705;2,671059847;2,654671192;2,599600315;2,641391993;0,991463602;0,988463163;0,989825249;0,989917338;0,989965558;609,3036499;609,1640152;598,6051025;598,6875104;588,4817505;588,4659364;1796,390503;1796,317462;1796,390381;1796,096945;0,000163348;;;
230,0377197;228,1824951;228,7169189;228,9790497;2,670756578;2,65332222;2,600435257;2,641777277;0,991496921;0,988383234;0,989930093;0,989936749;0,989944518;609,1506958;609,1506759;598,4084473;598,4084098;588,774353;588,7743265;1796,333496;1796,333412;1796,252441;1796,486916;0,000130535;;;
230,0272675;228,1403656;228,6839447;228,9505157;2,671889067;2,65370965;2,599061012;2,641504526;0,991653681;0,988444388;0,989886701;0,989994923;0,990003943;609,5288086;609,4776319;598,1367798;598,4223109;588,5148315;588,3525488;1796,18042;1796,252492;1796,18042;1796,185411;2,7786E-06;;;
230,0370178;228,1485138;228,7139893;228,966507;2,674659967;2,653940678;2,601710081;2,641185045;0,991539776;0,988648057;0,989882827;0,990023553;0,990032494;609,5744019;610,065474;598,1077271;598,6191036;588,6947021;589,027293;1796,376831;1797,711871;1796,376831;1796,145406;0,000128829;;;
229,9682007;228,087204;228,6905975;228,9153442;2,674060106;2,654394388;2,603344917;2,643437147;0,990939379;0,988013029;0,989352942;0,989435116;0,989443719;609,3504639;609,3769731;598,0331421;598,1760818;588,7669678;589,0216666;1796,150574;1796,574721;1796,150513;1796,206419;3,11254E-05;;;
229,9851685;228,0962219;228,7005463;228,9273071;2,67489171;2,654336929;2,60303092;2,643933058;0,990954041;0,987903357;0,989235699;0,989364366;0,989373565;609,6204834;609,6204788;598,1203613;598,1203824;588,9064331;588,906448;1796,647278;1796,647309;1796,389404;1796,509887;6,70692E-05;;;
