Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
30/06/2023 11:05:37:023;345.996;1.5031e-307;1.5031e-307;;;0.0854209;1.5031e-307;1.5031e-307;;;29.6652;1.5031e-307;1.5031e-307
30/06/2023 11:05:37:430;345.997;1.50307e-307;1.50307e-307;;;0.0855832;1.50307e-307;1.50307e-307;;;30.0963;1.50307e-307;1.50307e-307
30/06/2023 11:05:37:634;345.996;1.46323e-261;1.46323e-261;;;0.0855832;1.46323e-261;1.46323e-261;;;30.0963;1.46323e-261;1.46323e-261
30/06/2023 11:05:37:845;345.996;1.98783e-262;1.98783e-262;;;0.0869928;1.98783e-262;1.98783e-262;;;30.1405;1.98783e-262;1.98783e-262
30/06/2023 11:05:38:059;345.995;1.50402e-307;1.50402e-307;;;0.0869928;1.50402e-307;1.50402e-307;;;30.1405;1.50402e-307;1.50402e-307
30/06/2023 11:05:38:269;345.995;1.8443e-261;1.8443e-261;;;0.0871278;1.8443e-261;1.8443e-261;;;29.4429;1.8443e-261;1.8443e-261
30/06/2023 11:05:38:645;345.997;1.46323e-261;1.46323e-261;;;0.0871278;1.46323e-261;1.46323e-261;;;29.4429;1.46323e-261;1.46323e-261
30/06/2023 11:05:38:693;345.997;4.76967e-262;4.76967e-262;;;0.0850069;4.76967e-262;4.76967e-262;;;29.3598;4.76967e-262;4.76967e-262
30/06/2023 11:05:39:056;345.996;1.82909e-262;1.82909e-262;;;0.0850069;1.82909e-262;1.82909e-262;;;29.3598;1.82909e-262;1.82909e-262
30/06/2023 11:05:39:260;345.996;3.65814e-262;3.65814e-262;;;0.0848953;3.65814e-262;3.65814e-262;;;29.3598;3.65814e-262;3.65814e-262
30/06/2023 11:05:39:471;345.996;7.63382e-262;7.63382e-262;;;0.0848953;7.63382e-262;7.63382e-262;;;30.0723;7.63382e-262;7.63382e-262
30/06/2023 11:05:39:670;345.996;1.50408e-307;1.50408e-307;;;0.0848953;1.50408e-307;1.50408e-307;;;30.3498;1.50408e-307;1.50408e-307
30/06/2023 11:05:39:885;345.996;8.14921e-261;8.14921e-261;;;0.0868472;8.14921e-261;8.14921e-261;;;30.3498;8.14921e-261;8.14921e-261
30/06/2023 11:05:40:262;345.996;1.50408e-307;1.50408e-307;;;0.0875853;1.50408e-307;1.50408e-307;;;29.8672;1.50408e-307;1.50408e-307
30/06/2023 11:05:40:693;345.997;1.50403e-307;1.50403e-307;;;0.0875853;1.50403e-307;1.50403e-307;;;29.8672;1.50403e-307;1.50403e-307
30/06/2023 11:05:40:894;345.997;8.34431e-308;8.34431e-308;;;0.0863687;8.34431e-308;8.34431e-308;;;29.4902;8.34431e-308;8.34431e-308
30/06/2023 11:05:41:101;345.997;8.34487e-308;8.34487e-308;;;0.0863687;8.34487e-308;8.34487e-308;;;29.4902;8.34487e-308;8.34487e-308
