Datetime;Building Load (kWh);PV (kWh);Price (Euros/kWh);EV3 (A);EV3 (kW);EV2 (A);EV2 (kW);EV1 (A);EV1 (kW);EV0 (A);EV0 (kW)
12/12/2022 15:45;12.7456;-1.043;0.49388;20.0;6.3080000630343855;6.0;1.89239998112788;0;8.859238134489158e-21;20;6.308000063062633
12/12/2022 15:50;14.4928;-0.7938;0.49388;6.0;1.8923999813432384;6.0;1.892399981130321;0;8.819833963603263e-21;20;6.308000063062866
12/12/2022 15:55;15.0336;-0.5546;0.49388;6.0;1.892399981330782;6.0;1.8923999811297865;0;8.806300561391004e-21;20;6.308000063062812
12/12/2022 16:00;13.283;-0.3938;0.53573;6.0;1.8923999812252;6.0;1.892399981122796;0;9.214064387268526e-21;20;6.308000063060187
12/12/2022 16:05;12.5582;-0.259;0.53573;6.0;1.892399981228914;6.0;1.8923999811231549;0;9.229910752729076e-21;20;6.308000063060251
12/12/2022 16:10;12.605999999999998;-0.1436;0.53573;6.0;1.892399981227868;6.0;1.8923999811230543;0;9.225699441663515e-21;20;6.308000063060233
12/12/2022 16:15;12.5412;-0.0852;0.53573;6.0;1.8923999812279089;6.0;1.8923999811230587;0;9.22598218484404e-21;20;6.308000063060233
12/12/2022 16:20;12.4074;-0.0358;0.53573;6.0;1.892399981228448;6.0;1.8923999811231105;0;9.228044378381067e-21;20;6.308000063060243
12/12/2022 16:25;12.3728;0.0192;0.53573;6.0;1.8923999812282644;6.0;1.892399981123096;0;9.227451094632483e-21;20;6.307995900859617
12/12/2022 16:30;11.7442;0.043;0.53573;6.0;1.8923999812478125;15.65;4.935598314566096;0;9.242120484109087e-21;0;3.6028312545041726e-35
12/12/2022 16:35;10.834999999999996;0.0098;0.53573;6.0;1.8923999811556795;6.0;1.8923999810764407;0;9.265056769002783e-21;0;-2.224896419506217e-40
12/12/2022 16:40;10.0294;0.0068;0.53573;6.0;1.892399981510221;6.0;1.8923999810855552;0;9.28442312160466e-21;0;5.7151768692194974e-39
12/12/2022 16:45;5.143800000000001;0.006;0.53573;7.65;2.4123985895493223;6.0;1.8923999810156256;0;9.41072494308739e-21;0;-1.2203750679727595e-38
12/12/2022 16:50;4.8682;0.0008;0.53573;6.0;1.8923999810787728;6.0;1.8923999810768124;0;9.424876466432443e-21;0;2.2783179238040757e-39
12/12/2022 16:55;3.9624000000000006;0.0006;0.53573;6.0;1.8923999813006496;6.0;1.8923999811411218;0;8.350493353339376e-21;0;-1.289409196038643e-38
12/12/2022 17:00;4.361800000000001;0.0016;0.55854;0.0;1.3812268758464264e-37;0.0;8.642367765435922e-25;0;5.2311671581614e-21;0;9.872289741392351e-40
12/12/2022 17:05;3.8634;0.005;0.55854;-0.0;-5.7140658800433475e-39;0.0;5.918446100783648e-38;0;5.231178125891781e-21;0;1.836709924589753e-40
12/12/2022 17:10;3.754;0.0052;0.55854;-0.0;-6.871456954963068e-41;0.0;1.9762073647831328e-40;0;5.231178125916433e-21;0;-1.1020259544050562e-39
12/12/2022 17:15;3.6942;0.005;0.55854;0.0;5.953509895912728e-41;0.0;1.064238795958243e-40;0;5.2311482812129756e-21;0;1.4073776676579218e-50
12/12/2022 17:20;3.7146;0.0046;0.55854;0.0;3.3581204307099257e-41;0.0;1.2564773621863006e-40;0;5.2311482812129756e-21;0;1.1927212518786425e-49
12/12/2022 17:25;3.6692;0.0054;0.55854;-0.0;-3.7386469736813376e-41;-0.0;-6.67543200184388e-41;0;5.231150758704605e-21;0;9.183549598682988e-41
12/12/2022 17:30;3.693400000000001;0.0052;0.55854;-0.0;-1.3972420428215691e-40;0.0;-1.1923037013166104e-41;0;5.231178125916433e-21;0;-1.193861449684042e-39
12/12/2022 17:35;6.1632;0.005;0.55854;-0.0;-2.616976995185088e-40;0.0;2.472481657978532e-41;0;5.231120914025801e-21;0;3.6734198463513875e-40
12/12/2022 17:40;5.526400000000001;0.0056;0.55854;0.0;2.9368054236792447e-40;-0.0;-6.299822389273025e-42;0;5.2311458037460004e-21;0;1.8367099225049967e-40
12/12/2022 17:45;3.7486;0.0052;0.55854;-0.0;-2.7885274831014024e-40;-0.0;-1.404212120911509e-40;0;5.231178125941085e-21;0;-9.183549623535522e-41
12/12/2022 17:50;3.7162;0.0062;0.55854;-0.0;-1.9276274934704272e-40;0.0;4.2130386383192846e-41;0;5.231178125891781e-21;0;-3.27413676986294e-50
12/12/2022 17:55;3.701000000000001;0.0062;0.55854;-0.0;-1.4858679424225164e-40;0.0;1.6806442158570908e-40;0;5.2311806033834085e-21;0;-2.7562886072825774e-51
12/12/2022 18:00;4.1472;0.006;0.59316;0.0;1.2535728246785664e-40;-0.0;-1.1816759096400372e-40;0;5.2311540083184956e-21;0;1.1020259533427991e-39
