Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:53:22:865;345.997;1.3796e-306;1.3796e-306;;;0.0893347;1.3796e-306;1.3796e-306;;;30.9327;1.3796e-306;1.3796e-306
05/07/2023 17:53:23:848;345.997;7.56591e-307;7.56591e-307;;;0.0905663;7.56591e-307;7.56591e-307;;;31.3286;7.56591e-307;7.56591e-307
05/07/2023 17:53:23:851;345.997;1.33512e-306;1.33512e-306;;;0.0905663;1.33512e-306;1.33512e-306;;;31.3286;1.33512e-306;1.33512e-306
05/07/2023 17:53:24:888;345.997;9.34606e-307;9.34606e-307;;;0.0897998;9.34606e-307;9.34606e-307;;;31.0469;9.34606e-307;9.34606e-307
05/07/2023 17:53:24:891;345.997;1.37959e-306;1.37959e-306;;;0.0897998;1.37959e-306;1.37959e-306;;;31.0469;1.37959e-306;1.37959e-306
05/07/2023 17:53:25:890;345.997;1.50201e-307;1.50201e-307;;;0.0900128;1.50201e-307;1.50201e-307;;;31.157;1.50201e-307;1.50201e-307
05/07/2023 17:53:25:892;345.997;4.22784e-307;4.22784e-307;;;0.0900128;4.22784e-307;4.22784e-307;;;31.157;4.22784e-307;4.22784e-307
05/07/2023 17:53:26:917;345.996;1.50201e-307;1.50201e-307;;;0.0899174;1.50201e-307;1.50201e-307;;;31.1177;1.50201e-307;1.50201e-307
05/07/2023 17:53:26:921;345.996;1.502e-307;1.502e-307;;;0.0899174;1.502e-307;1.502e-307;;;31.1177;1.502e-307;1.502e-307
05/07/2023 17:53:27:915;345.996;1.1126e-306;1.1126e-306;;;0.0907798;1.1126e-306;1.1126e-306;;;31.4426;1.1126e-306;1.1126e-306
05/07/2023 17:53:27:920;345.996;7.56599e-307;7.56599e-307;;;0.0907798;7.56599e-307;7.56599e-307;;;31.4426;7.56599e-307;7.56599e-307
05/07/2023 17:53:28:950;345.997;1.33511e-306;1.33511e-306;;;0.0899959;1.33511e-306;1.33511e-306;;;31.0815;1.33511e-306;1.33511e-306
05/07/2023 17:53:28:953;345.997;1.06811e-306;1.06811e-306;;;0.0899959;1.06811e-306;1.06811e-306;;;31.0815;1.06811e-306;1.06811e-306
05/07/2023 17:53:29:944;345.995;1.24611e-306;1.24611e-306;;;0.091042;1.24611e-306;1.24611e-306;;;31.4714;1.24611e-306;1.24611e-306
05/07/2023 17:53:29:947;345.995;1.50212e-307;1.50212e-307;;;0.091042;1.50212e-307;1.50212e-307;;;31.4714;1.50212e-307;1.50212e-307
05/07/2023 17:53:30:986;345.995;1.50212e-307;1.50212e-307;;;0.0904316;1.50212e-307;1.50212e-307;;;31.2455;1.50212e-307;1.50212e-307
05/07/2023 17:53:30:990;345.995;1.60221e-306;1.60221e-306;;;0.0904316;1.60221e-306;1.60221e-306;;;31.2455;1.60221e-306;1.60221e-306
05/07/2023 17:53:31:980;345.996;1.7802e-306;1.7802e-306;;;0.0881823;1.7802e-306;1.7802e-306;;;30.3745;1.7802e-306;1.7802e-306
05/07/2023 17:53:31:983;345.996;1.29061e-306;1.29061e-306;;;0.0881823;1.29061e-306;1.29061e-306;;;30.3745;1.29061e-306;1.29061e-306
05/07/2023 17:53:33:022;345.996;1.7802e-306;1.7802e-306;;;0.08989;1.7802e-306;1.7802e-306;;;31.2071;1.7802e-306;1.7802e-306
05/07/2023 17:53:33:026;345.996;1.50201e-307;1.50201e-307;;;0.08989;1.50201e-307;1.50201e-307;;;31.2071;1.50201e-307;1.50201e-307
05/07/2023 17:53:34:032;345.997;1.50202e-307;1.50202e-307;;;0.0907301;1.50202e-307;1.50202e-307;;;31.3591;1.50202e-307;1.50202e-307
05/07/2023 17:53:34:036;345.997;2.67019e-307;2.67019e-307;;;0.0907301;2.67019e-307;2.67019e-307;;;31.3591;2.67019e-307;2.67019e-307
