Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
30/06/2023 10:35:14:505,345.994,1.46323e-261,1.46323e-261,,,0.085906,1.46323e-261,1.46323e-261,,,29.7351,1.46323e-261,1.46323e-261
30/06/2023 10:35:14:914,345.994,4.76967e-262,4.76967e-262,,,0.0850822,4.76967e-262,4.76967e-262,,,29.3773,4.76967e-262,4.76967e-262
30/06/2023 10:35:15:125,345.992,1.82909e-262,1.82909e-262,,,0.0852572,1.82909e-262,1.82909e-262,,,29.538,1.82909e-262,1.82909e-262
30/06/2023 10:35:15:346,345.992,3.65814e-262,3.65814e-262,,,0.0852572,3.65814e-262,3.65814e-262,,,29.538,3.65814e-262,3.65814e-262
30/06/2023 10:35:15:714,345.992,7.63382e-262,7.63382e-262,,,0.0852572,7.63382e-262,7.63382e-262,,,29.538,7.63382e-262,7.63382e-262
30/06/2023 10:35:16:142,345.993,1.50408e-307,1.50408e-307,,,0.0856357,1.50408e-307,1.50408e-307,,,29.6654,1.50408e-307,1.50408e-307
30/06/2023 10:35:16:517,345.993,8.14921e-261,8.14921e-261,,,0.0856357,8.14921e-261,8.14921e-261,,,29.6654,8.14921e-261,8.14921e-261
30/06/2023 10:35:16:571,345.993,1.50408e-307,1.50408e-307,,,0.0856357,1.50408e-307,1.50408e-307,,,29.3585,1.50408e-307,1.50408e-307
30/06/2023 10:35:16:941,345.995,1.50403e-307,1.50403e-307,,,0.0848447,1.50403e-307,1.50403e-307,,,29.3585,1.50403e-307,1.50403e-307
30/06/2023 10:35:17:138,345.995,8.34431e-308,8.34431e-308,,,0.0860946,8.34431e-308,8.34431e-308,,,29.7384,8.34431e-308,8.34431e-308
30/06/2023 10:35:17:362,345.995,8.34487e-308,8.34487e-308,,,0.0860946,8.34487e-308,8.34487e-308,,,29.7384,8.34487e-308,8.34487e-308
30/06/2023 10:35:17:558,345.995,8.34431e-308,8.34431e-308,,,0.0860946,8.34431e-308,8.34431e-308,,,29.7384,8.34431e-308,8.34431e-308
30/06/2023 10:35:17:769,345.995,8.34551e-308,8.34551e-308,,,0.0865016,8.34551e-308,8.34551e-308,,,29.9452,8.34551e-308,8.34551e-308
30/06/2023 10:35:17:969,345.995,8.01067e-307,8.01067e-307,,,0.0865016,8.01067e-307,8.01067e-307,,,29.9452,8.01067e-307,8.01067e-307
