Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
05/07/2023 16:59:46:838,346.04,2.97773e-288,2.97773e-288,,,-5.87728,2.97773e-288,2.97773e-288,,,-2033.47,2.97773e-288,2.97773e-288
05/07/2023 16:59:47:846,346.042,2.87485e-288,2.87485e-288,,,-5.87829,2.87485e-288,2.87485e-288,,,-2033.79,2.87485e-288,2.87485e-288
05/07/2023 16:59:47:849,346.042,2.97773e-288,2.97773e-288,,,-5.87829,2.97773e-288,2.97773e-288,,,-2033.79,2.97773e-288,2.97773e-288
05/07/2023 16:59:48:865,346.044,4.45541e-308,4.45541e-308,,,-5.879,4.45541e-308,4.45541e-308,,,-2034.27,4.45541e-308,4.45541e-308
05/07/2023 16:59:48:868,346.044,6.5675e-286,6.5675e-286,,,-5.879,6.5675e-286,6.5675e-286,,,-2034.27,6.5675e-286,6.5675e-286
05/07/2023 16:59:49:869,346.047,1.74613e-288,1.74613e-288,,,-5.87733,1.74613e-288,1.74613e-288,,,-2033.58,1.74613e-288,1.74613e-288
05/07/2023 16:59:49:875,346.047,1.24611e-306,1.24611e-306,,,-5.87733,1.24611e-306,1.24611e-306,,,-2033.58,1.24611e-306,1.24611e-306
05/07/2023 16:59:50:903,346.048,2.31421e-306,2.31421e-306,,,-5.87762,2.31421e-306,2.31421e-306,,,-2033.7,2.31421e-306,2.31421e-306
05/07/2023 16:59:50:905,346.048,1.6022e-306,1.6022e-306,,,-5.87762,1.6022e-306,1.6022e-306,,,-2033.7,1.6022e-306,1.6022e-306
05/07/2023 16:59:51:911,346.049,1.02361e-306,1.02361e-306,,,-5.87649,1.02361e-306,1.02361e-306,,,-2033.37,1.02361e-306,1.02361e-306
05/07/2023 16:59:51:914,346.049,1.69119e-306,1.69119e-306,,,-5.87649,1.69119e-306,1.69119e-306,,,-2033.37,1.69119e-306,1.69119e-306
05/07/2023 16:59:52:921,346.051,7.566e-307,7.566e-307,,,-5.87626,7.566e-307,7.566e-307,,,-2033.22,7.566e-307,7.566e-307
05/07/2023 16:59:52:924,346.051,1.78021e-306,1.78021e-306,,,-5.87626,1.78021e-306,1.78021e-306,,,-2033.22,1.78021e-306,1.78021e-306
05/07/2023 16:59:53:934,346.051,7.56594e-307,7.56594e-307,,,-5.87606,7.56594e-307,7.56594e-307,,,-2033.23,7.56594e-307,7.56594e-307
