Datetime;Building Load (kWh);PV (kWh);Price (Euros/kWh);EV3 (A);EV3 (kW);EV2 (A);EV2 (kW);EV1 (A);EV1 (kW);EV0 (A);EV0 (kW)
12/12/2022 12:25;13.541000000000004;-8.062000000000001;0.46772;0;0;20;0;0;0;20;0
12/12/2022 12:30;13.421600000000003;-8.016200000000001;0.46772;0;0;20;0;0;0;20;0
12/12/2022 12:35;13.659199999999998;-8.037;0.46772;0;0;20;0;0;0;20;0
12/12/2022 12:40;13.821599999999997;-7.981999999999999;0.46772;0;0;20;0;0;0;20;0
12/12/2022 12:45;13.002399999999996;-7.9902;0.46772;0;0;20;0;0;0;20;0
12/12/2022 12:50;12.729;-7.8852;0.46772;0;0;20;0;0;0;20;0
12/12/2022 12:55;12.855999999999998;-7.7876;0.46772;0;0;0;0;0;0;20;0
12/12/2022 13:00;12.836399999999998;-7.667;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:05;13.7466;-7.5474;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:10;16.830000000000005;-7.4706;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:15;14.309399999999998;-7.388;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:20;12.887999999999998;-7.292399999999999;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:25;13.002599999999996;-7.248;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:30;13.9542;-7.183400000000001;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:35;13.316799999999995;-7.0574;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:40;12.930999999999996;-6.984999999999999;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:45;13.027799999999996;-6.7952;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:50;13.777399999999997;-6.6736;0.46052;0;0;0;0;0;0;20;0
12/12/2022 13:55;14.297999999999998;-6.5184;0.46052;0;0;0;0;0;0;20;0
12/12/2022 14:00;14.387200000000004;-6.3414;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:05;15.712799999999996;-6.1392;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:10;13.4912;-6.0532;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:15;12.9654;-5.8104;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:20;13.1088;-5.665;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:25;13.858999999999998;-5.509;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:30;16.714400000000005;-5.3298000000000005;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:35;15.7032;-5.099;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:40;13.4364;-4.8178;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:45;12.590199999999998;-4.4896;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:50;12.4842;-4.191999999999999;0.44;0;0;0;0;0;0;20;0
12/12/2022 14:55;13.303999999999998;-3.915;0.44;0;0;0;0;0;0;20;0
12/12/2022 15:00;13.854;-3.5888;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:05;13.332599999999996;-3.276;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:10;12.8082;-2.9694;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:15;14.124;-2.6796;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:20;14.043400000000002;-2.3234000000000004;0.49388;0;0;0;0;0;0;20;0
