Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
07/07/2023 13:29:11:335;346.099;1.69121e-306;1.69121e-306;;;-19.9815;1.69121e-306;1.69121e-306;;;-6915.02;1.69121e-306;1.69121e-306
07/07/2023 13:29:11:546;346.099;1.37959e-306;1.37959e-306;;;-19.9815;1.37959e-306;1.37959e-306;;;-6915.02;1.37959e-306;1.37959e-306
07/07/2023 13:29:11:819;346.101;1.50201e-307;1.50201e-307;;;-19.9812;1.50201e-307;1.50201e-307;;;-6914.95;1.50201e-307;1.50201e-307
07/07/2023 13:29:12:177;346.101;1.78019e-306;1.78019e-306;;;-19.9806;1.78019e-306;1.78019e-306;;;-6914.88;1.78019e-306;1.78019e-306
07/07/2023 13:29:12:543;346.103;1.50198e-307;1.50198e-307;;;-19.9806;1.50198e-307;1.50198e-307;;;-6914.87;1.50198e-307;1.50198e-307
07/07/2023 13:29:13:006;346.104;1.50199e-307;1.50199e-307;;;-19.9835;1.50199e-307;1.50199e-307;;;-6915.8;1.50199e-307;1.50199e-307
07/07/2023 13:29:13:361;346.107;1.50403e-307;1.50403e-307;;;-19.9815;1.50403e-307;1.50403e-307;;;-6915.19;1.50403e-307;1.50403e-307
07/07/2023 13:29:13:571;346.107;1.08215e-261;1.08215e-261;;;-19.9815;1.08215e-261;1.08215e-261;;;-6915.19;1.08215e-261;1.08215e-261
07/07/2023 13:29:13:834;346.108;4.13453e-262;4.13453e-262;;;-19.9807;4.13453e-262;4.13453e-262;;;-6914.97;4.13453e-262;4.13453e-262
07/07/2023 13:29:14:203;346.111;5.09333e-262;5.09333e-262;;;-19.9815;5.09333e-262;5.09333e-262;;;-6915.23;5.09333e-262;5.09333e-262
07/07/2023 13:29:14:404;346.111;9.85677e-262;9.85677e-262;;;-19.9815;9.85677e-262;9.85677e-262;;;-6915.23;9.85677e-262;9.85677e-262
07/07/2023 13:29:14:625;346.111;4.45203e-262;4.45203e-262;;;-19.9815;4.45203e-262;4.45203e-262;;;-6915.29;4.45203e-262;4.45203e-262
07/07/2023 13:29:15:010;346.115;5.72821e-262;5.72821e-262;;;-19.981;5.72821e-262;5.72821e-262;;;-6915.18;5.72821e-262;5.72821e-262
07/07/2023 13:29:15:421;346.117;4.45201e-262;4.45201e-262;;;-19.981;4.45201e-262;4.45201e-262;;;-6915.15;4.45201e-262;4.45201e-262
07/07/2023 13:29:15:625;346.117;1.84434e-261;1.84434e-261;;;-19.981;1.84434e-261;1.84434e-261;;;-6915.35;1.84434e-261;1.84434e-261
07/07/2023 13:29:15:865;346.118;6.9869e-262;6.9869e-262;;;-19.9817;6.9869e-262;6.9869e-262;;;-6915.51;6.9869e-262;6.9869e-262
07/07/2023 13:29:16:224;346.121;1.50403e-307;1.50403e-307;;;-19.9804;1.50403e-307;1.50403e-307;;;-6914.95;1.50403e-307;1.50403e-307
07/07/2023 13:29:16:651;346.121;5.08146e-262;5.08146e-262;;;-19.9804;5.08146e-262;5.08146e-262;;;-6914.95;5.08146e-262;5.08146e-262
07/07/2023 13:29:17:049;346.123;1.08215e-261;1.08215e-261;;;-19.981;1.08215e-261;1.08215e-261;;;-6915.37;1.08215e-261;1.08215e-261
07/07/2023 13:29:17:250;346.124;6.9869e-262;6.9869e-262;;;-19.9817;6.9869e-262;6.9869e-262;;;-6915.6;6.9869e-262;6.9869e-262
07/07/2023 13:29:17:474;346.124;1.42004e-234;1.42004e-234;;;-19.9817;1.42004e-234;1.42004e-234;;;-6915.6;1.42004e-234;1.42004e-234
07/07/2023 13:29:17:864;346.126;8.25622e-235;8.25622e-235;;;-19.9818;8.25622e-235;8.25622e-235;;;-6915.65;8.25622e-235;8.25622e-235
07/07/2023 13:29:18:056;346.126;3.32448e-236;3.32448e-236;;;-19.9818;3.32448e-236;3.32448e-236;;;-6915.65;3.32448e-236;3.32448e-236
07/07/2023 13:29:18:283;346.128;4.91438e-235;4.91438e-235;;;-19.9824;4.91438e-235;4.91438e-235;;;-6915.88;4.91438e-235;4.91438e-235
07/07/2023 13:29:18:638;346.128;1.22103e-234;1.22103e-234;;;-19.9824;1.22103e-234;1.22103e-234;;;-6915.88;1.22103e-234;1.22103e-234
07/07/2023 13:29:18:691;346.128;1.26276e-234;1.26276e-234;;;-19.981;1.26276e-234;1.26276e-234;;;-6915.43;1.26276e-234;1.26276e-234
07/07/2023 13:29:19:075;346.13;1.42e-234;1.42e-234;;;-19.981;1.42e-234;1.42e-234;;;-6915.43;1.42e-234;1.42e-234
07/07/2023 13:29:19:516;346.133;5.80209e-233;5.80209e-233;;;-19.9808;5.80209e-233;5.80209e-233;;;-6915.44;5.80209e-233;5.80209e-233
07/07/2023 13:29:19:907;346.136;1.26276e-234;1.26276e-234;;;-19.9818;1.26276e-234;1.26276e-234;;;-6915.85;1.26276e-234;1.26276e-234
07/07/2023 13:29:20:325;346.136;3.32451e-236;3.32451e-236;;;-19.9818;3.32451e-236;3.32451e-236;;;-6915.91;3.32451e-236;3.32451e-236
07/07/2023 13:29:20:703;346.139;1.73442e-234;1.73442e-234;;;-19.9819;1.73442e-234;1.73442e-234;;;-6915.99;1.73442e-234;1.73442e-234
07/07/2023 13:29:20:904;346.139;3.32447e-236;3.32447e-236;;;-19.9819;3.32447e-236;3.32447e-236;;;-6915.99;3.32447e-236;3.32447e-236
07/07/2023 13:29:21:125;346.139;1.50519e-307;1.50519e-307;;;-19.9819;1.50519e-307;1.50519e-307;;;-6915.97;1.50519e-307;1.50519e-307
07/07/2023 13:29:21:510;346.142;9.45838e-235;9.45838e-235;;;-19.9828;9.45838e-235;9.45838e-235;;;-6916.26;9.45838e-235;9.45838e-235
07/07/2023 13:29:21:930;346.142;1.42004e-234;1.42004e-234;;;-19.9837;1.42004e-234;1.42004e-234;;;-6916.59;1.42004e-234;1.42004e-234
07/07/2023 13:29:22:296;346.142;1.42004e-234;1.42004e-234;;;-19.9837;1.42004e-234;1.42004e-234;;;-6916.49;1.42004e-234;1.42004e-234
07/07/2023 13:29:22:355;346.144;4.09823e-234;4.09823e-234;;;-19.9828;4.09823e-234;4.09823e-234;;;-6916.4;4.09823e-234;4.09823e-234
07/07/2023 13:29:22:756;346.146;1.24612e-306;1.24612e-306;;;-19.9814;1.24612e-306;1.24612e-306;;;-6915.92;1.24612e-306;1.24612e-306
07/07/2023 13:29:23:186;346.146;1.8692e-306;1.8692e-306;;;-19.9801;1.8692e-306;1.8692e-306;;;-6915.74;1.8692e-306;1.8692e-306
07/07/2023 13:29:23:546;346.148;5.56288e-307;5.56288e-307;;;-19.9801;5.56288e-307;5.56288e-307;;;-6915.58;5.56288e-307;5.56288e-307
07/07/2023 13:29:23:747;346.151;8.34446e-308;8.34446e-308;;;-19.981;8.34446e-308;8.34446e-308;;;-6915.88;8.34446e-308;8.34446e-308
07/07/2023 13:29:23:970;346.151;1.86917e-306;1.86917e-306;;;-19.981;1.86917e-306;1.86917e-306;;;-6915.88;1.86917e-306;1.86917e-306
07/07/2023 13:29:24:325;346.151;9.34583e-307;9.34583e-307;;;-19.981;9.34583e-307;9.34583e-307;;;-6916.01;9.34583e-307;9.34583e-307
07/07/2023 13:29:24:381;346.152;1.60219e-306;1.60219e-306;;;-19.9817;1.60219e-306;1.60219e-306;;;-6916.25;1.60219e-306;1.60219e-306
07/07/2023 13:29:24:789;346.152;7.56586e-307;7.56586e-307;;;-19.9817;7.56586e-307;7.56586e-307;;;-6916.25;7.56586e-307;7.56586e-307
07/07/2023 13:29:25:170;346.154;9.34606e-307;9.34606e-307;;;-19.9808;9.34606e-307;9.34606e-307;;;-6915.88;9.34606e-307;9.34606e-307
07/07/2023 13:29:25:374;346.155;1.33512e-306;1.33512e-306;;;-19.9804;1.33512e-306;1.33512e-306;;;-6915.82;1.33512e-306;1.33512e-306
07/07/2023 13:29:25:621;346.155;2.31418e-306;2.31418e-306;;;-19.9804;2.31418e-306;2.31418e-306;;;-6915.82;2.31418e-306;2.31418e-306
07/07/2023 13:29:25:990;346.157;1.50199e-307;1.50199e-307;;;-19.9808;1.50199e-307;1.50199e-307;;;-6916.05;1.50199e-307;1.50199e-307
07/07/2023 13:29:26:388;346.159;2.97749e-288;2.97749e-288;;;-19.9808;2.97749e-288;2.97749e-288;;;-6916.04;2.97749e-288;2.97749e-288
07/07/2023 13:29:26:589;346.159;4.7204e-288;4.7204e-288;;;-19.9808;4.7204e-288;4.7204e-288;;;-6916.04;4.7204e-288;4.7204e-288
07/07/2023 13:29:26:831;346.16;1.50284e-307;1.50284e-307;;;-19.9804;1.50284e-307;1.50284e-307;;;-6915.89;1.50284e-307;1.50284e-307
07/07/2023 13:29:27:203;346.16;3.18111e-288;3.18111e-288;;;-19.9797;3.18111e-288;3.18111e-288;;;-6915.72;3.18111e-288;3.18111e-288
07/07/2023 13:29:27:598;346.162;2.46442e-288;2.46442e-288;;;-19.9797;2.46442e-288;2.46442e-288;;;-6915.72;2.46442e-288;2.46442e-288
07/07/2023 13:29:27:641;346.162;2.46442e-288;2.46442e-288;;;-19.9797;2.46442e-288;2.46442e-288;;;-6916.13;2.46442e-288;2.46442e-288
07/07/2023 13:29:28:053;346.164;1.50283e-307;1.50283e-307;;;-19.9832;1.50283e-307;1.50283e-307;;;-6917.08;1.50283e-307;1.50283e-307
07/07/2023 13:29:28:456;346.166;5.33931e-288;5.33931e-288;;;-19.9823;5.33931e-288;5.33931e-288;;;-6916.68;5.33931e-288;5.33931e-288
07/07/2023 13:29:28:848;346.166;1.50284e-307;1.50284e-307;;;-19.9823;1.50284e-307;1.50284e-307;;;-6916.53;1.50284e-307;1.50284e-307
07/07/2023 13:29:29:260;346.17;2.97588e-288;2.97588e-288;;;-19.9809;2.97588e-288;2.97588e-288;;;-6916.24;2.97588e-288;2.97588e-288
07/07/2023 13:29:29:631;346.17;4.7204e-288;4.7204e-288;;;-19.9809;4.7204e-288;4.7204e-288;;;-6916.24;4.7204e-288;4.7204e-288
07/07/2023 13:29:29:671;346.17;1.61534e-231;1.61534e-231;;;-19.9809;1.61534e-231;1.61534e-231;;;-6916.29;1.61534e-231;1.61534e-231
07/07/2023 13:29:30:065;346.171;2.5766e-231;2.5766e-231;;;-19.9809;2.5766e-231;2.5766e-231;;;-6916.48;2.5766e-231;2.5766e-231
07/07/2023 13:29:30:460;346.173;5.47527e-231;5.47527e-231;;;-19.9813;5.47527e-231;5.47527e-231;;;-6916.44;5.47527e-231;5.47527e-231
07/07/2023 13:29:30:651;346.173;1.0004e-230;1.0004e-230;;;-19.9813;1.0004e-230;1.0004e-230;;;-6916.31;1.0004e-230;1.0004e-230
07/07/2023 13:29:30:885;346.173;1.2883e-231;1.2883e-231;;;-19.9802;1.2883e-231;1.2883e-231;;;-6916.21;1.2883e-231;1.2883e-231
07/07/2023 13:29:31:263;346.173;1.50545e-307;1.50545e-307;;;-19.9802;1.50545e-307;1.50545e-307;;;-6916.21;1.50545e-307;1.50545e-307
07/07/2023 13:29:31:316;346.176;1.69087e-231;1.69087e-231;;;-19.9806;1.69087e-231;1.69087e-231;;;-6916.31;1.69087e-231;1.69087e-231
07/07/2023 13:29:31:706;346.176;5.47527e-231;5.47527e-231;;;-19.9807;5.47527e-231;5.47527e-231;;;-6916.4;5.47527e-231;5.47527e-231
07/07/2023 13:29:32:171;346.178;1.69087e-231;1.69087e-231;;;-19.9807;1.69087e-231;1.69087e-231;;;-6916.35;1.69087e-231;1.69087e-231
07/07/2023 13:29:32:512;346.179;1.64191e-288;1.64191e-288;;;-19.9816;1.64191e-288;1.64191e-288;;;-6916.86;1.64191e-288;1.64191e-288
07/07/2023 13:29:32:910;346.181;1.50285e-307;1.50285e-307;;;-19.9818;1.50285e-307;1.50285e-307;;;-6916.88;1.50285e-307;1.50285e-307
07/07/2023 13:29:33:388;346.181;6.36543e-288;6.36543e-288;;;-19.9834;6.36543e-288;6.36543e-288;;;-6917.54;6.36543e-288;6.36543e-288
07/07/2023 13:29:33:717;346.181;1.64352e-288;1.64352e-288;;;-19.9814;1.64352e-288;1.64352e-288;;;-6917.32;1.64352e-288;1.64352e-288
07/07/2023 13:29:33:905;346.182;2.66963e-288;2.66963e-288;;;-19.9814;2.66963e-288;2.66963e-288;;;-6916.87;2.66963e-288;2.66963e-288
07/07/2023 13:29:34:134;346.182;2.66963e-288;2.66963e-288;;;-19.9814;2.66963e-288;2.66963e-288;;;-6916.94;2.66963e-288;2.66963e-288
07/07/2023 13:29:34:512;346.187;1.50283e-307;1.50283e-307;;;-19.9821;1.50283e-307;1.50283e-307;;;-6917.12;1.50283e-307;1.50283e-307
07/07/2023 13:29:34:951;346.187;3.18111e-288;3.18111e-288;;;-19.9805;3.18111e-288;3.18111e-288;;;-6916.63;3.18111e-288;3.18111e-288
07/07/2023 13:29:35:338;346.187;3.48904e-288;3.48904e-288;;;-19.9805;3.48904e-288;3.48904e-288;;;-6916.8;3.48904e-288;3.48904e-288
07/07/2023 13:29:35:756;346.191;1.50285e-307;1.50285e-307;;;-19.9823;1.50285e-307;1.50285e-307;;;-6917.32;1.50285e-307;1.50285e-307
07/07/2023 13:29:35:961;346.191;1.50285e-307;1.50285e-307;;;-19.9823;1.50285e-307;1.50285e-307;;;-6917.32;1.50285e-307;1.50285e-307
07/07/2023 13:29:36:167;346.191;1.97709e-194;1.97709e-194;;;-19.9823;1.97709e-194;1.97709e-194;;;-6917.42;1.97709e-194;1.97709e-194
07/07/2023 13:29:36:375;346.195;3.65866e-195;3.65866e-195;;;-19.9823;3.65866e-195;3.65866e-195;;;-6917.44;3.65866e-195;3.65866e-195
07/07/2023 13:29:36:575;346.195;1.50705e-307;1.50705e-307;;;-19.9823;1.50705e-307;1.50705e-307;;;-6917.44;1.50705e-307;1.50705e-307
07/07/2023 13:29:36:779;346.198;6.88887e-195;6.88887e-195;;;-19.9834;6.88887e-195;6.88887e-195;;;-6917.8;6.88887e-195;6.88887e-195
07/07/2023 13:29:36:983;346.198;6.63555e-195;6.63555e-195;;;-19.9834;6.63555e-195;6.63555e-195;;;-6917.8;6.63555e-195;6.63555e-195
07/07/2023 13:29:37:190;346.198;1.97709e-194;1.97709e-194;;;-19.982;1.97709e-194;1.97709e-194;;;-6917.66;1.97709e-194;1.97709e-194
07/07/2023 13:29:37:391;346.2;3.65866e-195;3.65866e-195;;;-19.9815;3.65866e-195;3.65866e-195;;;-6917.31;3.65866e-195;3.65866e-195
07/07/2023 13:29:37:598;346.2;1.50705e-307;1.50705e-307;;;-19.9815;1.50705e-307;1.50705e-307;;;-6917.31;1.50705e-307;1.50705e-307
07/07/2023 13:29:37:802;346.201;6.88887e-195;6.88887e-195;;;-19.9823;6.88887e-195;6.88887e-195;;;-6917.46;6.88887e-195;6.88887e-195
07/07/2023 13:29:37:994;346.201;6.63555e-195;6.63555e-195;;;-19.9823;6.63555e-195;6.63555e-195;;;-6917.46;6.63555e-195;6.63555e-195
07/07/2023 13:29:38:197;346.201;5.58502e-195;5.58502e-195;;;-19.9811;5.58502e-195;5.58502e-195;;;-6917.39;5.58502e-195;5.58502e-195
07/07/2023 13:29:38:400;346.202;1.50706e-307;1.50706e-307;;;-19.9811;1.50706e-307;1.50706e-307;;;-6917.19;1.50706e-307;1.50706e-307
07/07/2023 13:29:38:614;346.202;1.50706e-307;1.50706e-307;;;-19.9811;1.50706e-307;1.50706e-307;;;-6917.19;1.50706e-307;1.50706e-307
07/07/2023 13:29:38:815;346.205;1.50705e-307;1.50705e-307;;;-19.9813;1.50705e-307;1.50705e-307;;;-6917.3;1.50705e-307;1.50705e-307
07/07/2023 13:29:39:013;346.205;2.15032e-195;2.15032e-195;;;-19.9813;2.15032e-195;2.15032e-195;;;-6917.3;2.15032e-195;2.15032e-195
07/07/2023 13:29:39:213;346.205;3.87263e-195;3.87263e-195;;;-19.982;3.87263e-195;3.87263e-195;;;-6917.6;3.87263e-195;3.87263e-195
07/07/2023 13:29:39:430;346.207;4.30079e-195;4.30079e-195;;;-19.982;4.30079e-195;4.30079e-195;;;-6917.6;4.30079e-195;4.30079e-195
07/07/2023 13:29:39:651;346.207;6.1959e-194;6.1959e-194;;;-19.982;6.1959e-194;6.1959e-194;;;-6917.52;6.1959e-194;6.1959e-194
07/07/2023 13:29:39:849;346.208;8.9007e-307;8.9007e-307;;;-19.9815;8.9007e-307;8.9007e-307;;;-6917.41;8.9007e-307;8.9007e-307
07/07/2023 13:29:40:051;346.208;8.9007e-307;8.9007e-307;;;-19.9815;8.9007e-307;8.9007e-307;;;-6917.41;8.9007e-307;8.9007e-307
07/07/2023 13:29:40:247;346.21;8.9007e-307;8.9007e-307;;;-19.9822;8.9007e-307;8.9007e-307;;;-6917.77;8.9007e-307;8.9007e-307
07/07/2023 13:29:40:453;346.21;8.9007e-307;8.9007e-307;;;-19.9822;8.9007e-307;8.9007e-307;;;-6917.77;8.9007e-307;8.9007e-307
07/07/2023 13:29:40:651;346.21;9.34605e-307;9.34605e-307;;;-19.9822;9.34605e-307;9.34605e-307;;;-6917.76;9.34605e-307;9.34605e-307
07/07/2023 13:29:40:868;346.211;1.24611e-306;1.24611e-306;;;-19.9822;1.24611e-306;1.24611e-306;;;-6917.7;1.24611e-306;1.24611e-306
07/07/2023 13:29:41:073;346.211;7.56599e-307;7.56599e-307;;;-19.9822;7.56599e-307;7.56599e-307;;;-6917.7;7.56599e-307;7.56599e-307
07/07/2023 13:29:41:282;346.213;9.34605e-307;9.34605e-307;;;-19.982;9.34605e-307;9.34605e-307;;;-6917.83;9.34605e-307;9.34605e-307
07/07/2023 13:29:41:487;346.213;1.15711e-306;1.15711e-306;;;-19.982;1.15711e-306;1.15711e-306;;;-6917.83;1.15711e-306;1.15711e-306
07/07/2023 13:29:41:687;346.213;9.34611e-307;9.34611e-307;;;-19.9819;9.34611e-307;9.34611e-307;;;-6917.84;9.34611e-307;9.34611e-307
07/07/2023 13:29:41:888;346.216;1.1126e-306;1.1126e-306;;;-19.982;1.1126e-306;1.1126e-306;;;-6917.7;1.1126e-306;1.1126e-306
07/07/2023 13:29:42:095;346.216;8.9007e-307;8.9007e-307;;;-19.982;8.9007e-307;8.9007e-307;;;-6917.7;8.9007e-307;8.9007e-307
07/07/2023 13:29:42:295;346.218;1.50202e-307;1.50202e-307;;;-19.9824;1.50202e-307;1.50202e-307;;;-6917.97;1.50202e-307;1.50202e-307
07/07/2023 13:29:42:499;346.218;1.9582e-306;1.9582e-306;;;-19.9824;1.9582e-306;1.9582e-306;;;-6917.97;1.9582e-306;1.9582e-306
07/07/2023 13:29:42:700;346.218;4.10125e+98;4.10125e+98;;;-19.9829;4.10125e+98;4.10125e+98;;;-6918.05;4.10125e+98;4.10125e+98
07/07/2023 13:29:42:908;346.219;1.51888e-307;1.51888e-307;;;-19.9829;1.51888e-307;1.51888e-307;;;-6918.06;1.51888e-307;1.51888e-307
07/07/2023 13:29:43:118;346.219;1.78056e+84;1.78056e+84;;;-19.9829;1.78056e+84;1.78056e+84;;;-6918.06;1.78056e+84;1.78056e+84
07/07/2023 13:29:43:334;346.221;5.52774e+67;5.52774e+67;;;-19.9819;5.52774e+67;5.52774e+67;;;-6917.86;5.52774e+67;5.52774e+67
07/07/2023 13:29:43:533;346.221;8.56073e+67;8.56073e+67;;;-19.9819;8.56073e+67;8.56073e+67;;;-6917.86;8.56073e+67;8.56073e+67
07/07/2023 13:29:43:733;346.222;3.52038e+70;3.52038e+70;;;-19.9817;3.52038e+70;3.52038e+70;;;-6917.85;3.52038e+70;3.52038e+70
07/07/2023 13:29:43:938;346.222;5.39229e+67;5.39229e+67;;;-19.9817;5.39229e+67;5.39229e+67;;;-6917.85;5.39229e+67;5.39229e+67
07/07/2023 13:29:44:145;346.222;3.45103e+70;3.45103e+70;;;-19.9817;3.45103e+70;3.45103e+70;;;-6917.96;3.45103e+70;3.45103e+70
07/07/2023 13:29:44:362;346.226;5.5818e+67;5.5818e+67;;;-19.9825;5.5818e+67;5.5818e+67;;;-6918.14;5.5818e+67;5.5818e+67
07/07/2023 13:29:44:562;346.226;-1.09505e-230;-1.09505e-230;;;-19.9825;-1.09505e-230;-1.09505e-230;;;-6918.14;-1.09505e-230;-1.09505e-230
07/07/2023 13:29:44:782;346.225;1.51962e-307;1.51962e-307;;;-19.9818;1.51962e-307;1.51962e-307;;;-6917.95;1.51962e-307;1.51962e-307
07/07/2023 13:29:44:986;346.225;1.50202e-307;1.50202e-307;;;-19.9818;1.50202e-307;1.50202e-307;;;-6917.95;1.50202e-307;1.50202e-307
07/07/2023 13:29:45:198;346.225;1.50201e-307;1.50201e-307;;;-19.9812;1.50201e-307;1.50201e-307;;;-6917.89;1.50201e-307;1.50201e-307
07/07/2023 13:29:45:414;346.228;1.50202e-307;1.50202e-307;;;-19.9809;1.50202e-307;1.50202e-307;;;-6917.66;1.50202e-307;1.50202e-307
07/07/2023 13:29:45:630;346.228;1.15711e-306;1.15711e-306;;;-19.9809;1.15711e-306;1.15711e-306;;;-6917.66;1.15711e-306;1.15711e-306
07/07/2023 13:29:45:828;346.229;1.33512e-306;1.33512e-306;;;-19.9809;1.33512e-306;1.33512e-306;;;-6917.54;1.33512e-306;1.33512e-306
07/07/2023 13:29:46:023;346.229;1.20161e-306;1.20161e-306;;;-19.9809;1.20161e-306;1.20161e-306;;;-6917.54;1.20161e-306;1.20161e-306
07/07/2023 13:29:46:253;346.232;1.50202e-307;1.50202e-307;;;-19.981;1.50202e-307;1.50202e-307;;;-6917.81;1.50202e-307;1.50202e-307
07/07/2023 13:29:46:459;346.232;1.50201e-307;1.50201e-307;;;-19.981;1.50201e-307;1.50201e-307;;;-6917.81;1.50201e-307;1.50201e-307
07/07/2023 13:29:46:661;346.232;1.20161e-306;1.20161e-306;;;-19.981;1.20161e-306;1.20161e-306;;;-6918.19;1.20161e-306;1.20161e-306
07/07/2023 13:29:46:861;346.233;1.69114e-306;1.69114e-306;;;-19.9842;1.69114e-306;1.69114e-306;;;-6918.97;1.69114e-306;1.69114e-306
07/07/2023 13:29:47:061;346.233;1.50202e-307;1.50202e-307;;;-19.9842;1.50202e-307;1.50202e-307;;;-6918.97;1.50202e-307;1.50202e-307
07/07/2023 13:29:47:288;346.236;1.50215e-307;1.50215e-307;;;-19.9828;1.50215e-307;1.50215e-307;;;-6918.51;1.50215e-307;1.50215e-307
07/07/2023 13:29:47:489;346.236;1.50199e-307;1.50199e-307;;;-19.9828;1.50199e-307;1.50199e-307;;;-6918.51;1.50199e-307;1.50199e-307
07/07/2023 13:29:47:684;346.236;1.50199e-307;1.50199e-307;;;-19.9828;1.50199e-307;1.50199e-307;;;-6918.5;1.50199e-307;1.50199e-307
07/07/2023 13:29:47:891;346.237;1.50202e-307;1.50202e-307;;;-19.9822;1.50202e-307;1.50202e-307;;;-6918.35;1.50202e-307;1.50202e-307
07/07/2023 13:29:48:092;346.237;1.78042e-306;1.78042e-306;;;-19.9822;1.78042e-306;1.78042e-306;;;-6918.35;1.78042e-306;1.78042e-306
07/07/2023 13:29:48:298;346.239;1.33508e-306;1.33508e-306;;;-19.9813;1.33508e-306;1.33508e-306;;;-6917.99;1.33508e-306;1.33508e-306
07/07/2023 13:29:48:507;346.239;1.37962e-306;1.37962e-306;;;-19.9813;1.37962e-306;1.37962e-306;;;-6917.99;1.37962e-306;1.37962e-306
07/07/2023 13:29:48:721;346.239;1.7804e-306;1.7804e-306;;;-19.9815;1.7804e-306;1.7804e-306;;;-6918.09;1.7804e-306;1.7804e-306
07/07/2023 13:29:48:927;346.241;9.34765e-307;9.34765e-307;;;-19.9815;9.34765e-307;9.34765e-307;;;-6918.18;9.34765e-307;9.34765e-307
07/07/2023 13:29:49:134;346.241;1.78021e-306;1.78021e-306;;;-19.9815;1.78021e-306;1.78021e-306;;;-6918.18;1.78021e-306;1.78021e-306
07/07/2023 13:29:49:323;346.242;1.20161e-306;1.20161e-306;;;-19.9813;1.20161e-306;1.20161e-306;;;-6918.14;1.20161e-306;1.20161e-306
07/07/2023 13:29:49:528;346.242;1.50201e-307;1.50201e-307;;;-19.9813;1.50201e-307;1.50201e-307;;;-6918.14;1.50201e-307;1.50201e-307
07/07/2023 13:29:49:737;346.243;1.502e-307;1.502e-307;;;-19.9826;1.502e-307;1.502e-307;;;-6918.58;1.502e-307;1.502e-307
07/07/2023 13:29:49:950;346.243;5.46874e-304;5.46874e-304;;;-19.9826;5.46874e-304;5.46874e-304;;;-6918.58;5.46874e-304;5.46874e-304
07/07/2023 13:29:50:151;346.243;1.11262e-306;1.11262e-306;;;-19.9826;1.11262e-306;1.11262e-306;;;-6918.66;1.11262e-306;1.11262e-306
07/07/2023 13:29:50:362;346.245;1.37962e-306;1.37962e-306;;;-19.9827;1.37962e-306;1.37962e-306;;;-6918.74;1.37962e-306;1.37962e-306
07/07/2023 13:29:50:575;346.245;5.46872e-304;5.46872e-304;;;-19.9827;5.46872e-304;5.46872e-304;;;-6918.74;5.46872e-304;5.46872e-304
07/07/2023 13:29:50:760;346.248;1.0236e-306;1.0236e-306;;;-19.9815;1.0236e-306;1.0236e-306;;;-6918.29;1.0236e-306;1.0236e-306
07/07/2023 13:29:50:979;346.248;1.50201e-307;1.50201e-307;;;-19.9815;1.50201e-307;1.50201e-307;;;-6918.29;1.50201e-307;1.50201e-307
07/07/2023 13:29:51:200;346.248;1.50201e-307;1.50201e-307;;;-19.9815;1.50201e-307;1.50201e-307;;;-6918.32;1.50201e-307;1.50201e-307
07/07/2023 13:29:51:394;346.249;1.78014e-306;1.78014e-306;;;-19.9816;1.78014e-306;1.78014e-306;;;-6918.4;1.78014e-306;1.78014e-306
07/07/2023 13:29:51:592;346.249;9.79073e-307;9.79073e-307;;;-19.9816;9.79073e-307;9.79073e-307;;;-6918.4;9.79073e-307;9.79073e-307
07/07/2023 13:29:51:799;346.251;5.46872e-304;5.46872e-304;;;-19.9816;5.46872e-304;5.46872e-304;;;-6918.44;5.46872e-304;5.46872e-304
07/07/2023 13:29:52:010;346.251;3.22646e-307;3.22646e-307;;;-19.9816;3.22646e-307;3.22646e-307;;;-6918.44;3.22646e-307;3.22646e-307
07/07/2023 13:29:52:237;346.253;2.44768e-307;2.44768e-307;;;-19.982;2.44768e-307;2.44768e-307;;;-6918.64;2.44768e-307;2.44768e-307
07/07/2023 13:29:52:443;346.253;1.50196e-307;1.50196e-307;;;-19.982;1.50196e-307;1.50196e-307;;;-6918.64;1.50196e-307;1.50196e-307
07/07/2023 13:29:52:655;346.253;1.6022e-306;1.6022e-306;;;-19.982;1.6022e-306;1.6022e-306;;;-6918.98;1.6022e-306;1.6022e-306
07/07/2023 13:29:52:858;346.255;1.78014e-306;1.78014e-306;;;-19.9843;1.78014e-306;1.78014e-306;;;-6919.51;1.78014e-306;1.78014e-306
07/07/2023 13:29:53:065;346.255;8.34446e-308;8.34446e-308;;;-19.9843;8.34446e-308;8.34446e-308;;;-6919.51;8.34446e-308;8.34446e-308
07/07/2023 13:29:53:282;346.256;1.37963e-306;1.37963e-306;;;-19.9835;1.37963e-306;1.37963e-306;;;-6919.17;1.37963e-306;1.37963e-306
07/07/2023 13:29:53:482;346.256;2.04715e-306;2.04715e-306;;;-19.9835;2.04715e-306;2.04715e-306;;;-6919.17;2.04715e-306;2.04715e-306
07/07/2023 13:29:53:696;346.256;1.50202e-307;1.50202e-307;;;-19.9835;1.50202e-307;1.50202e-307;;;-6919.18;1.50202e-307;1.50202e-307
07/07/2023 13:29:53:894;346.258;7.56593e-307;7.56593e-307;;;-19.9836;7.56593e-307;7.56593e-307;;;-6919.32;7.56593e-307;7.56593e-307
07/07/2023 13:29:54:098;346.258;7.56593e-307;7.56593e-307;;;-19.9836;7.56593e-307;7.56593e-307;;;-6919.32;7.56593e-307;7.56593e-307
