Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
30/06/2023 11:57:23:690;345.997;1.02941e-218;1.02941e-218;;;0.0852703;1.02941e-218;1.02941e-218;;;29.5547;1.02941e-218;1.02941e-218
30/06/2023 11:57:23:931;345.997;1.73391e-221;1.73391e-221;;;0.0853341;1.73391e-221;1.73391e-221;;;29.5139;1.73391e-221;1.73391e-221
30/06/2023 11:57:23:936;345.997;2.16105e-217;2.16105e-217;;;0.0853341;2.16105e-217;2.16105e-217;;;29.5139;2.16105e-217;2.16105e-217
30/06/2023 11:57:24:098;345.997;5.32417e-219;5.32417e-219;;;0.0853341;5.32417e-219;5.32417e-219;;;29.5139;5.32417e-219;5.32417e-219
30/06/2023 11:57:24:101;345.997;3.77807e-220;3.77807e-220;;;0.0853341;3.77807e-220;3.77807e-220;;;29.5139;3.77807e-220;3.77807e-220
30/06/2023 11:57:24:362;345.997;4.02153e-221;4.02153e-221;;;0.0843102;4.02153e-221;4.02153e-221;;;29.2024;4.02153e-221;4.02153e-221
30/06/2023 11:57:24:365;345.997;1.50598e-307;1.50598e-307;;;0.0843102;1.50598e-307;1.50598e-307;;;29.2024;1.50598e-307;1.50598e-307
30/06/2023 11:57:24:710;345.997;1.50585e-307;1.50585e-307;;;0.0843102;1.50585e-307;1.50585e-307;;;29.2024;1.50585e-307;1.50585e-307
30/06/2023 11:57:24:713;345.997;6.39574e-279;6.39574e-279;;;0.0843102;6.39574e-279;6.39574e-279;;;29.2024;6.39574e-279;6.39574e-279
30/06/2023 11:57:24:901;345.996;2.29391e-278;2.29391e-278;;;0.084636;2.29391e-278;2.29391e-278;;;29.321;2.29391e-278;2.29391e-278
30/06/2023 11:57:24:904;345.996;5.95503e-279;5.95503e-279;;;0.084636;5.95503e-279;5.95503e-279;;;29.321;5.95503e-279;5.95503e-279
30/06/2023 11:57:25:112;345.996;5.29398e-279;5.29398e-279;;;0.084636;5.29398e-279;5.29398e-279;;;29.321;5.29398e-279;5.29398e-279
30/06/2023 11:57:25:115;345.996;1.85316e-278;1.85316e-278;;;0.084636;1.85316e-278;1.85316e-278;;;29.321;1.85316e-278;1.85316e-278
30/06/2023 11:57:25:309;345.996;1.10288e-278;1.10288e-278;;;0.0846225;1.10288e-278;1.10288e-278;;;29.2882;1.10288e-278;1.10288e-278
30/06/2023 11:57:25:312;345.996;1.50326e-307;1.50326e-307;;;0.0846225;1.50326e-307;1.50326e-307;;;29.2882;1.50326e-307;1.50326e-307
30/06/2023 11:57:25:561;345.996;1.50327e-307;1.50327e-307;;;0.0846225;1.50327e-307;1.50327e-307;;;29.2882;1.50327e-307;1.50327e-307
30/06/2023 11:57:25:563;345.996;1.45371e-282;1.45371e-282;;;0.0846225;1.45371e-282;1.45371e-282;;;29.2882;1.45371e-282;1.45371e-282
30/06/2023 11:57:25:723;345.996;3.44767e-282;3.44767e-282;;;0.0846225;3.44767e-282;3.44767e-282;;;29.2882;3.44767e-282;3.44767e-282
30/06/2023 11:57:25:724;345.996;2.36944e-282;2.36944e-282;;;0.0846225;2.36944e-282;2.36944e-282;;;29.2882;2.36944e-282;2.36944e-282
30/06/2023 11:57:25:943;345.996;9.6953e-283;9.6953e-283;;;0.08484;9.6953e-283;9.6953e-283;;;29.3899;9.6953e-283;9.6953e-283
30/06/2023 11:57:25:944;345.996;1.45371e-282;1.45371e-282;;;0.08484;1.45371e-282;1.45371e-282;;;29.3899;1.45371e-282;1.45371e-282
30/06/2023 11:57:26:308;345.996;9.15731e-283;9.15731e-283;;;0.08484;9.15731e-283;9.15731e-283;;;29.3899;9.15731e-283;9.15731e-283
30/06/2023 11:57:26:311;345.996;4.30845e-282;4.30845e-282;;;0.08484;4.30845e-282;4.30845e-282;;;29.3899;4.30845e-282;4.30845e-282
30/06/2023 11:57:26:743;345.997;2.58465e-282;2.58465e-282;;;0.0848831;2.58465e-282;2.58465e-282;;;29.4443;2.58465e-282;2.58465e-282
30/06/2023 11:57:26:746;345.997;1.45371e-282;1.45371e-282;;;0.0848831;1.45371e-282;1.45371e-282;;;29.4443;1.45371e-282;1.45371e-282
30/06/2023 11:57:26:933;345.997;9.69512e-283;9.69512e-283;;;0.0850873;9.69512e-283;9.69512e-283;;;29.4443;9.69512e-283;9.69512e-283
30/06/2023 11:57:26:937;345.997;9.15714e-283;9.15714e-283;;;0.0850873;9.15714e-283;9.15714e-283;;;29.4443;9.15714e-283;9.15714e-283
30/06/2023 11:57:27:154;345.997;1.5031e-307;1.5031e-307;;;0.0850873;1.5031e-307;1.5031e-307;;;29.4443;1.5031e-307;1.5031e-307
