Unnamed: 0,Datetime,Iset,Igrid_avg,Vgrid_avg,Icharger,Vcharger
,2023-07-07 14:01:11,20,10.4,228.9,20.2,348.6
,2023-07-07 14:01:13,20,10.4,228.9,20.1,348.6
,2023-07-07 14:01:15,20,10.4,229.0,20.2,348.6
,2023-07-07 14:01:17,20,10.4,228.9,20.1,348.6
,2023-07-07 14:01:20,20,10.4,228.9,20.2,348.6
,2023-07-07 14:01:22,20,10.4,228.9,20.2,348.6
,2023-07-07 14:01:24,20,10.4,228.8,20.2,348.6
,2023-07-07 14:01:26,20,10.4,228.8,20.1,348.6
,2023-07-07 14:01:28,20,10.4,228.8,20.2,348.6
,2023-07-07 14:01:31,20,10.4,228.7,20.2,348.6
,2023-07-07 14:01:33,20,10.4,228.6,20.2,348.6
,2023-07-07 14:01:35,20,10.4,228.5,20.2,348.8
,2023-07-07 14:01:37,20,10.4,228.6,20.2,348.6
,2023-07-07 14:01:40,20,10.4,228.5,20.2,348.6
,2023-07-07 14:01:42,20,10.4,228.5,20.2,348.8
,2023-07-07 14:01:44,20,10.4,228.6,20.2,348.8
,2023-07-07 14:01:46,20,10.4,228.7,20.2,348.8
,2023-07-07 14:01:49,20,10.4,228.7,20.2,348.8
,2023-07-07 14:01:51,20,10.4,228.6,20.2,348.8
,2023-07-07 14:01:53,20,10.4,228.7,20.2,348.8
,2023-07-07 14:01:55,20,10.4,228.8,20.2,348.6
,2023-07-07 14:01:58,20,10.4,228.7,20.2,348.8
,2023-07-07 14:02:00,20,10.4,228.7,20.2,348.8
,2023-07-07 14:02:02,20,10.4,228.7,20.1,348.8
,2023-07-07 14:02:04,20,10.4,228.7,20.2,348.8
,2023-07-07 14:02:07,20,10.4,228.6,20.2,348.8
,2023-07-07 14:02:09,20,10.4,228.6,20.2,348.8
,2023-07-07 14:02:11,20,10.4,228.8,20.2,348.6
,2023-07-07 14:02:13,0,10.4,228.9,20.2,348.8
,2023-07-07 14:02:16,0,0.4,230.5,0.1,347.7
,2023-07-07 14:02:18,0,0.3,230.5,0.1,347.7
,2023-07-07 14:02:20,0,0.3,230.4,0.1,347.7
,2023-07-07 14:02:22,0,0.3,230.4,0.1,347.9
,2023-07-07 14:02:25,0,0.3,230.5,0.1,347.7
,2023-07-07 14:02:27,0,0.3,230.5,0.1,347.7
,2023-07-07 14:02:29,0,0.3,230.5,0.1,347.7
,2023-07-07 14:02:32,0,0.3,230.5,0.1,347.7
,2023-07-07 14:02:34,0,0.3,230.5,0.1,347.7
,2023-07-07 14:02:36,0,0.3,230.4,0.1,347.7
,2023-07-07 14:02:38,0,0.3,230.4,0.1,347.7
,2023-07-07 14:02:41,0,0.3,230.4,0.1,347.7
,2023-07-07 14:02:43,0,0.3,230.3,0.1,347.7
,2023-07-07 14:02:45,0,0.3,230.3,0.1,347.7
,2023-07-07 14:02:47,0,0.3,230.3,0.1,347.7
