Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
07/07/2023 13:58:50:766,345.996,8.01067e-307,8.01067e-307,,,0.0917733,8.01067e-307,8.01067e-307,,,31.7706,8.01067e-307,8.01067e-307
07/07/2023 13:58:51:151,345.996,1.78021e-306,1.78021e-306,,,0.0917733,1.78021e-306,1.78021e-306,,,31.738,1.78021e-306,1.78021e-306
07/07/2023 13:58:51:578,345.996,4.52075e-302,4.52075e-302,,,0.0917253,4.52075e-302,4.52075e-302,,,31.738,4.52075e-302,4.52075e-302
07/07/2023 13:58:51:944,345.996,4.52076e-302,4.52076e-302,,,0.0917253,4.52076e-302,4.52076e-302,,,31.7091,4.52076e-302,4.52076e-302
07/07/2023 13:58:51:986,345.996,4.52075e-302,4.52075e-302,,,0.0917253,4.52075e-302,4.52075e-302,,,31.7113,4.52075e-302,4.52075e-302
07/07/2023 13:58:52:348,345.996,1.29071e-306,1.29071e-306,,,0.0916656,1.29071e-306,1.29071e-306,,,31.4642,1.29071e-306,1.29071e-306
07/07/2023 13:58:52:765,345.997,6.19806e-303,6.19806e-303,,,0.0906631,6.19806e-303,6.19806e-303,,,31.4534,6.19806e-303,6.19806e-303
07/07/2023 13:58:52:974,345.997,2.38967e-297,2.38967e-297,,,0.0906631,2.38967e-297,2.38967e-297,,,31.5714,2.38967e-297,2.38967e-297
07/07/2023 13:58:53:194,345.997,4.3613e-289,4.3613e-289,,,0.0913138,4.3613e-289,4.3613e-289,,,31.5714,4.3613e-289,4.3613e-289
07/07/2023 13:58:53:569,345.997,8.34844e-308,8.34844e-308,,,0.0913138,8.34844e-308,8.34844e-308,,,31.5464,8.34844e-308,8.34844e-308
07/07/2023 13:58:54:016,345.997,8.34844e-308,8.34844e-308,,,0.0902793,8.34844e-308,8.34844e-308,,,31.2373,8.34844e-308,8.34844e-308
07/07/2023 13:58:54:371,345.996,1.74452e-288,1.74452e-288,,,0.0902793,1.74452e-288,1.74452e-288,,,30.8663,1.74452e-288,1.74452e-288
07/07/2023 13:58:54:792,345.997,2.36179e-288,2.36179e-288,,,0.0892281,2.36179e-288,2.36179e-288,,,31.0654,2.36179e-288,2.36179e-288
07/07/2023 13:58:55:012,345.997,3.49274e-288,3.49274e-288,,,0.0910345,3.49274e-288,3.49274e-288,,,31.5801,3.49274e-288,3.49274e-288
07/07/2023 13:58:55:230,345.997,2.97773e-288,2.97773e-288,,,0.0910345,2.97773e-288,2.97773e-288,,,31.5801,2.97773e-288,2.97773e-288
07/07/2023 13:58:55:599,345.997,2.87485e-288,2.87485e-288,,,0.0910345,2.87485e-288,2.87485e-288,,,31.835,2.87485e-288,2.87485e-288
07/07/2023 13:58:56:029,345.996,2.97773e-288,2.97773e-288,,,0.0922655,2.97773e-288,2.97773e-288,,,32.0026,2.97773e-288,2.97773e-288
07/07/2023 13:58:56:237,345.997,4.45541e-308,4.45541e-308,,,0.0922655,4.45541e-308,4.45541e-308,,,32.0026,4.45541e-308,4.45541e-308
07/07/2023 13:58:56:440,345.997,6.5675e-286,6.5675e-286,,,0.0922655,6.5675e-286,6.5675e-286,,,32.018,6.5675e-286,6.5675e-286
07/07/2023 13:58:56:822,345.997,1.74613e-288,1.74613e-288,,,0.092648,1.74613e-288,1.74613e-288,,,31.9925,1.74613e-288,1.74613e-288
07/07/2023 13:58:57:234,345.997,1.24611e-306,1.24611e-306,,,0.0922749,1.24611e-306,1.24611e-306,,,31.9925,1.24611e-306,1.24611e-306
07/07/2023 13:58:57:433,345.997,2.31421e-306,2.31421e-306,,,0.0922749,2.31421e-306,2.31421e-306,,,31.8552,2.31421e-306,2.31421e-306
07/07/2023 13:58:57:647,345.996,1.6022e-306,1.6022e-306,,,0.0921249,1.6022e-306,1.6022e-306,,,31.8552,1.6022e-306,1.6022e-306
07/07/2023 13:58:58:028,345.996,1.02361e-306,1.02361e-306,,,0.0921249,1.02361e-306,1.02361e-306,,,31.6722,1.02361e-306,1.02361e-306
07/07/2023 13:58:58:266,345.996,1.69119e-306,1.69119e-306,,,0.0915117,1.69119e-306,1.69119e-306,,,31.7642,1.69119e-306,1.69119e-306
07/07/2023 13:58:58:476,345.996,7.566e-307,7.566e-307,,,0.0915117,7.566e-307,7.566e-307,,,31.8967,7.566e-307,7.566e-307
07/07/2023 13:58:58:842,345.995,1.78021e-306,1.78021e-306,,,0.0918485,1.78021e-306,1.78021e-306,,,31.5954,1.78021e-306,1.78021e-306
07/07/2023 13:58:59:260,345.997,7.56594e-307,7.56594e-307,,,0.0915714,7.56594e-307,7.56594e-307,,,31.5363,7.56594e-307,7.56594e-307
07/07/2023 13:58:59:471,345.997,1.69121e-306,1.69121e-306,,,0.0915714,1.69121e-306,1.69121e-306,,,31.3629,1.69121e-306,1.69121e-306
