Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
05/07/2023 14:17:32:065,346.018,1.502e-307,1.502e-307,,,-5.88163,1.502e-307,1.502e-307,,,-2034.9,1.502e-307,1.502e-307
05/07/2023 14:17:33:055,346.021,1.1126e-306,1.1126e-306,,,-5.882,1.1126e-306,1.1126e-306,,,-2035,1.1126e-306,1.1126e-306
05/07/2023 14:17:34:104,346.021,7.56599e-307,7.56599e-307,,,-5.8823,7.56599e-307,7.56599e-307,,,-2035.14,7.56599e-307,7.56599e-307
05/07/2023 14:17:35:107,346.024,1.33511e-306,1.33511e-306,,,-5.88177,1.33511e-306,1.33511e-306,,,-2035.09,1.33511e-306,1.33511e-306
05/07/2023 14:17:36:147,346.026,1.06811e-306,1.06811e-306,,,-5.88172,1.06811e-306,1.06811e-306,,,-2035.08,1.06811e-306,1.06811e-306
05/07/2023 14:17:37:142,346.027,1.24611e-306,1.24611e-306,,,-5.88328,1.24611e-306,1.24611e-306,,,-2035.62,1.24611e-306,1.24611e-306
05/07/2023 14:17:38:150,346.028,1.50212e-307,1.50212e-307,,,-5.88248,1.50212e-307,1.50212e-307,,,-2035.2,1.50212e-307,1.50212e-307
05/07/2023 14:17:39:148,346.029,1.50212e-307,1.50212e-307,,,-5.88119,1.50212e-307,1.50212e-307,,,-2034.76,1.50212e-307,1.50212e-307
05/07/2023 14:17:40:200,346.032,1.60221e-306,1.60221e-306,,,-5.88126,1.60221e-306,1.60221e-306,,,-2034.83,1.60221e-306,1.60221e-306
05/07/2023 14:17:41:196,346.031,1.7802e-306,1.7802e-306,,,-5.88166,1.7802e-306,1.7802e-306,,,-2035.05,1.7802e-306,1.7802e-306
05/07/2023 14:17:42:253,346.033,1.29061e-306,1.29061e-306,,,-5.8815,1.29061e-306,1.29061e-306,,,-2035.13,1.29061e-306,1.29061e-306
05/07/2023 14:17:43:420,346.035,1.7802e-306,1.7802e-306,,,-5.88212,1.7802e-306,1.7802e-306,,,-2035.25,1.7802e-306,1.7802e-306
05/07/2023 14:17:44:266,346.037,1.50201e-307,1.50201e-307,,,-5.88351,1.50201e-307,1.50201e-307,,,-2035.76,1.50201e-307,1.50201e-307
05/07/2023 14:17:45:255,346.039,1.50202e-307,1.50202e-307,,,-5.88438,1.50202e-307,1.50202e-307,,,-2035.89,1.50202e-307,1.50202e-307
05/07/2023 14:17:46:279,346.041,2.67019e-307,2.67019e-307,,,-5.88181,2.67019e-307,2.67019e-307,,,-2035.03,2.67019e-307,2.67019e-307
05/07/2023 14:17:47:283,346.041,3.22646e-307,3.22646e-307,,,-5.88283,3.22646e-307,3.22646e-307,,,-2035.53,3.22646e-307,3.22646e-307
05/07/2023 14:17:48:332,346.044,3.56032e-307,3.56032e-307,,,-5.88226,3.56032e-307,3.56032e-307,,,-2035.39,3.56032e-307,3.56032e-307
05/07/2023 14:17:49:361,346.045,7.43654e-219,7.43654e-219,,,-5.88164,7.43654e-219,7.43654e-219,,,-2035.16,7.43654e-219,7.43654e-219
05/07/2023 14:17:50:358,346.046,1.02941e-218,1.02941e-218,,,-5.88382,1.02941e-218,1.02941e-218,,,-2035.92,1.02941e-218,1.02941e-218
05/07/2023 14:17:51:348,346.048,1.73391e-221,1.73391e-221,,,-5.88166,1.73391e-221,1.73391e-221,,,-2035.08,1.73391e-221,1.73391e-221
05/07/2023 14:17:52:407,346.049,2.16105e-217,2.16105e-217,,,-5.88192,2.16105e-217,2.16105e-217,,,-2035.17,2.16105e-217,2.16105e-217
05/07/2023 14:17:53:408,346.051,5.32417e-219,5.32417e-219,,,-5.88226,5.32417e-219,5.32417e-219,,,-2035.25,5.32417e-219,5.32417e-219
05/07/2023 14:17:54:438,346.052,3.77807e-220,3.77807e-220,,,-5.8818,3.77807e-220,3.77807e-220,,,-2035.26,3.77807e-220,3.77807e-220
05/07/2023 14:17:55:438,346.055,4.02153e-221,4.02153e-221,,,-5.88203,4.02153e-221,4.02153e-221,,,-2035.41,4.02153e-221,4.02153e-221
05/07/2023 14:17:56:460,346.056,1.50598e-307,1.50598e-307,,,-5.8843,1.50598e-307,1.50598e-307,,,-2036.08,1.50598e-307,1.50598e-307
05/07/2023 14:17:57:470,346.058,1.50585e-307,1.50585e-307,,,-5.88291,1.50585e-307,1.50585e-307,,,-2035.54,1.50585e-307,1.50585e-307
05/07/2023 14:17:58:494,346.057,6.39574e-279,6.39574e-279,,,-5.88243,6.39574e-279,6.39574e-279,,,-2035.4,6.39574e-279,6.39574e-279
05/07/2023 14:17:59:496,346.06,2.29391e-278,2.29391e-278,,,-5.88268,2.29391e-278,2.29391e-278,,,-2035.55,2.29391e-278,2.29391e-278
05/07/2023 14:18:00:532,346.063,5.95503e-279,5.95503e-279,,,-5.88289,5.95503e-279,5.95503e-279,,,-2035.57,5.95503e-279,5.95503e-279
05/07/2023 14:18:01:532,346.064,5.29398e-279,5.29398e-279,,,-5.88496,5.29398e-279,5.29398e-279,,,-2035.78,5.29398e-279,5.29398e-279
05/07/2023 14:18:02:571,346.067,1.85316e-278,1.85316e-278,,,-5.88238,1.85316e-278,1.85316e-278,,,-2035.5,1.85316e-278,1.85316e-278
05/07/2023 14:18:03:578,346.067,1.10288e-278,1.10288e-278,,,-5.88267,1.10288e-278,1.10288e-278,,,-2035.63,1.10288e-278,1.10288e-278
05/07/2023 14:18:04:609,346.069,1.50326e-307,1.50326e-307,,,-5.88394,1.50326e-307,1.50326e-307,,,-2036.16,1.50326e-307,1.50326e-307
05/07/2023 14:18:05:596,346.071,1.50327e-307,1.50327e-307,,,-5.88313,1.50327e-307,1.50327e-307,,,-2035.66,1.50327e-307,1.50327e-307
05/07/2023 14:18:06:627,346.071,1.45371e-282,1.45371e-282,,,-5.88375,1.45371e-282,1.45371e-282,,,-2035.98,1.45371e-282,1.45371e-282
05/07/2023 14:18:07:614,346.074,3.44767e-282,3.44767e-282,,,-5.88338,3.44767e-282,3.44767e-282,,,-2035.78,3.44767e-282,3.44767e-282
05/07/2023 14:18:08:671,346.075,2.36944e-282,2.36944e-282,,,-5.88394,2.36944e-282,2.36944e-282,,,-2035.96,2.36944e-282,2.36944e-282
05/07/2023 14:18:09:668,346.079,9.6953e-283,9.6953e-283,,,-5.88427,9.6953e-283,9.6953e-283,,,-2088.41,9.6953e-283,9.6953e-283
05/07/2023 14:18:10:694,346.079,1.45371e-282,1.45371e-282,,,-19.5841,1.45371e-282,1.45371e-282,,,-6777.22,1.45371e-282,1.45371e-282
05/07/2023 14:18:11:676,346.084,9.15731e-283,9.15731e-283,,,-19.5861,9.15731e-283,9.15731e-283,,,-6777.97,9.15731e-283,9.15731e-283
05/07/2023 14:18:12:734,346.088,4.30845e-282,4.30845e-282,,,-19.5874,4.30845e-282,4.30845e-282,,,-6778.45,4.30845e-282,4.30845e-282
05/07/2023 14:18:13:726,346.094,2.58465e-282,2.58465e-282,,,-19.5878,2.58465e-282,2.58465e-282,,,-6780.69,2.58465e-282,2.58465e-282
05/07/2023 14:18:14:752,346.097,1.45371e-282,1.45371e-282,,,-19.9841,1.45371e-282,1.45371e-282,,,-6916,1.45371e-282,1.45371e-282
