Datetime,Building Load (kWh),PV (kWh),Price (Euros/kWh),EV3 (A),EV3 (kW),EV2 (A),EV2 (kW),EV1 (A),EV1 (kW),EV0 (A),EV0 (kW)
2022-12-12 11:00:00,14.5014,-6.7056,0.50367,6.0,2.037000002177382,6.0,2.0370000261909804,0.0,-1.0344350288111942e-37,20.0,6.790000067055602
2022-12-12 11:05:00,14.3328,-6.9298,0.50367,6.0,2.036999988971508,7.65,2.597928382755129,-0.0,2.804833410304194e-38,20.0,6.790000067008399
2022-12-12 11:10:00,13.8142,-7.1488,0.50367,11.16,3.7878177307410335,6.0,2.036999983799077,0.0,4.404420506333352e-39,20.0,6.790000066864687
2022-12-12 11:15:00,15.5064,-7.215000000000001,0.50367,6.0,2.0369999868430333,6.0,2.036999985661777,-0.0,3.5872684688706663e-38,20.0,6.790000066962549
2022-12-12 11:20:00,16.232600000000005,-7.3176,0.50367,6.0,2.0369999828576977,6.0,2.0369999831149936,-0.0,1.338930733443266e-38,20.0,6.7900000668116345
2022-12-12 11:25:00,13.615999999999998,-7.3768,0.50367,13.49,4.578770104576887,6.0,2.036999982418973,-0.0,-1.0782144948382399e-38,20.0,6.790000066719639
2022-12-12 11:30:00,13.560800000000004,-7.4098,0.50367,13.97,4.742453819469319,6.0,2.0369999822401623,-0.0,-8.809356332673736e-39,20.0,6.790000066684395
2022-12-12 11:35:00,13.3586,-7.492199999999999,0.50367,16.04,5.446711911142514,6.0,2.0369999814769613,-0.0,1.590217710767978e-39,20.0,6.790000066460003
2022-12-12 11:40:00,15.318000000000003,-7.7258,0.50367,6.0,2.036999997650163,6.62,2.246806404733257,0.0,7.46860406009153e-38,20.0,6.790000067048406
2022-12-12 11:45:00,16.617799999999995,-7.8498,0.50367,6.0,2.036999983250159,6.0,2.0369999835442987,-0.0,3.3392923958079825e-39,20.0,6.790000066851427
2022-12-12 11:50:00,13.462400000000002,-7.894,0.50367,17.42,5.914282662321796,6.0,2.036999981323213,0.0,2.354950811258668e-39,20.0,6.790000066325701
2022-12-12 11:55:00,13.8334,-7.9096,0.50367,6.0,2.0369999816374,15.56,5.284300576015123,-0.0,-9.980149755177823e-39,20.0,6.790000066522515
2022-12-12 12:00:00,13.814400000000004,-7.9312,0.46772,6.0,2.0369999891264765,20.0,6.790000066386975,-0.0,2.6980613269422675e-39,20.0,6.790000067035838
2022-12-12 12:05:00,14.33,-7.9632,0.46772,6.0,2.0369999845267075,20.0,6.790000066120677,0.0,9.219466155787311e-39,20.0,6.7900000669550655
2022-12-12 12:10:00,13.8116,-8.0352,0.46772,6.0,2.036999991612205,20.0,6.790000066435384,0.0,3.685365533107851e-38,20.0,6.790000067051849
2022-12-12 12:15:00,13.969200000000004,-8.044,0.46772,6.0,2.036999990982476,20.0,6.790000066292804,-0.0,-4.0879051458634204e-38,20.0,6.790000067029375
2022-12-12 12:20:00,14.112000000000002,-8.0236,0.46772,6.0,2.03699998656163,20.0,6.79000006627454,0.0,-2.849532835697454e-40,20.0,6.790000067003315
2022-12-12 12:25:00,13.541000000000004,-8.062000000000001,0.46772,20.0,6.790000066501063,6.1,2.0700078109234443,-0.0,1.4915784087050702e-38,20.0,6.790000067088283
2022-12-12 12:30:00,13.421600000000003,-8.016200000000001,0.46772,20.0,6.790000066442176,6.64,2.25333373850806,-0.0,-4.284676908769133e-38,20.0,6.790000067068802
2022-12-12 12:35:00,13.659199999999998,-8.037,0.46772,20.0,6.790000066457931,6.0,2.037000017252321,-0.0,-1.7804462282383644e-39,20.0,6.790000067073947
2022-12-12 12:40:00,13.821599999999997,-7.981999999999999,0.46772,20.0,6.790000066359122,6.0,2.036999993705099,-0.0,-2.663837985689015e-37,20.0,6.790000067042447
2022-12-12 12:45:00,13.002399999999996,-7.9902,0.46772,20.0,6.790000066019216,9.52,3.2327342046943244,-0.0,-2.7979177622359108e-39,20.0,6.79000006694655
2022-12-12 12:50:00,12.729,-7.8852,0.46772,20.0,6.790000065752356,10.76,3.652192610814725,-0.0,1.138402354881043e-38,20.0,6.7900000668824525
2022-12-12 12:55:00,12.855999999999998,-7.7876,0.46772,20.0,6.790000066094104,9.11,3.092748680102467,0.0,3.193895249452006e-38,20.0,6.79000006696618
2022-12-12 13:00:00,12.836399999999998,-7.667,0.46052,14.91,5.062490337950254,20.0,6.790000062779329,-0.0,-1.152183654091069e-37,20.0,6.790000066579982
2022-12-12 13:05:00,13.7466,-7.5474,0.46052,6.7,2.2743698001319106,20.0,6.790000066334495,0.0,-6.608299333580079e-39,20.0,6.7900000670673935
2022-12-12 13:10:00,16.830000000000005,-7.4706,0.46052,6.0,2.03699998127133,20.0,6.790000053033766,0.0,7.834715765978625e-40,20.0,6.790000066311551
2022-12-12 13:15:00,14.309399999999998,-7.388,0.46052,20.0,6.790000066197548,6.0,2.03699998893524,-0.0,-1.0197943976456503e-38,20.0,6.790000067001514
2022-12-12 13:20:00,12.887999999999998,-7.292399999999999,0.46052,20.0,6.7900000651011645,12.25,4.159208991067786,-0.0,-2.1258819719656182e-38,20.0,6.790000066767353
2022-12-12 13:25:00,13.002599999999996,-7.248,0.46052,10.44,3.545449951434575,20.0,6.79000006547856,-0.0,-4.0277735336311484e-38,20.0,6.7900000668938985
2022-12-12 13:30:00,13.9542,-7.183400000000001,0.46052,6.0,2.036999989660161,20.0,6.790000066120287,-0.0,-3.255839671154684e-38,20.0,6.790000067024992
2022-12-12 13:35:00,13.316799999999995,-7.0574,0.46052,6.07,2.060320305517151,20.0,6.790000066379961,0.0,5.872874021595536e-38,20.0,6.79000006709279
2022-12-12 13:40:00,12.930999999999996,-6.984999999999999,0.46052,8.57,2.908831086827358,20.0,6.790000065987632,0.0,9.658335722277419e-39,20.0,6.790000066994097
2022-12-12 13:45:00,13.027799999999996,-6.7952,0.46052,6.28,2.1328792229508298,20.0,6.790000066352818,-0.0,-1.4768157020349046e-37,20.0,6.790000067085199
2022-12-12 13:50:00,13.777399999999997,-6.6736,0.46052,6.0,2.0369999856638743,20.0,6.790000065883288,0.0,3.427837157405224e-37,20.0,6.790000066971335
2022-12-12 13:55:00,14.297999999999998,-6.5184,0.46052,20.0,6.790000065474042,6.0,2.036999982815239,-0.0,-1.6965572262568764e-39,20.0,6.7900000668393385
